PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC6011374.nxml.gz	64	['Caption (TABLE-WRAP): TABLE 1\n\nParticipant characteristics and comparison of characteristics between women recruited at the Adelaide and Auckland SCOPE centresAll women (n = 2800)Adelaide (n = 1156)Auckland (n = 1644) P value*Age yrs , mean (SD)28 (6)23.73 (5.11)30.44 (4.82)<0.0001BMI kg/m2, mean (SD)25.8 (5.44)27.04 (6.56)24.88 (4.26)<0.0001Ethnicity<0.0001\u2003Caucasian2449 (87)1060 (92)1389 (84)\u2003Non Caucasian351 (13)96 (8)255 (16)Smoking status, n (%)<0.0001\u2003No2152 (77)704 (61)1448 (88)\u2003Quit during pregnancy306 (11)175 (15)131 (8)\u2003Smoking342 (12)277 (24)65 (4)Alcohol Consumption, n (%)<0.0001\u2003No1480 (53)708 (61)772 (47)\u2003Stopped during pregnancy1185 (42)397 (34)788 (48)\u2003Consuming alcohol135 (5)51 (4)84 (5)Fruit Intake, n (%)<0.0001\u2003≥1x per day2032 (73)586 (51)1446 (88)\u20033-6x per week405 (14)272 (24)133 (8)\u20031-2x per week223 (8)181 (16)42 (3)\u20031-3x per month or less140 (5)117 (10)23 (1)Recreational Walking<0.0001\u2003Never428 (15)265 (23)163 (10)\u20031-3 times/week1773 (63)668 (58)1105 (68)\u2003≥4 times/week590 (22)221 (19)369 (23)Time watching TV<0.0001\u2003<5 hours per day2404 (86)901 (78)1503 (92)\u2003≥5 hours per day387 (14)253 (22)134 (8)Season serum was sampled0.3213\u2003Summer636 (23)278 (24)358 (22)\u2003Autumn705 (25)273 (24)432 (26)\u2003Winter727 (26)300 (26)427 (26)\u2003Spring732 (26)305 (26)427 (26)Serum 25(OH)D nmol/L , mean (SD)68.09 (27.14)60.06 (23.68)73.74 (27.99)<0.0001Vitamin D Status<0.0001\u2003<25 nmol/L99 (4)48 (4)51 (3)\u200325-50 nmol/L673 (24)375 (32)298 (18)\u200350-75 nmol/L928 (33)422 (37)506 (31)\u2003>75 nmol/L1098 (39)311 (27)787 (48)\n* P values for continuous variables were determined using a Welch’s t-test and categorical variables a Fisher’s exact test comparing Adelaide and Auckland women\n\nStandardising serum 25(OH)D based on seasonal variation\nAs expected, there was a seasonal influence on serum 25(OH)D and thus, “standardised” vitamin D concentrations were calculated to account for the month of serum collection.']	(12117, 14037)	TRUE
PMC6011374.nxml.gz	65	['Average hours of sunlight per day in Adelaide from September 2005 to September 2008 were obtained from the Australian Government Bureau of Meteorology and compared against serum vitamin D measured in the women recruited in Adelaide (Fig.']	(14038, 14275)	FALSE
PMC6011374.nxml.gz	66	['1a; black line/left axis serum 25(OH)D and grey line/right axis average hours of sunlight).']	(14276, 14367)	FALSE
PMC6011374.nxml.gz	67	['The means for serum 25(OH)D by month of sampling were also separated for women recruited in Adelaide and women recruited in Auckland (Fig.1b).']	(14368, 14510)	FALSE
PMC6011374.nxml.gz	68	['Caption (FIG): FIG.']	(14512, 14531)	FALSE
PMC6011374.nxml.gz	69	['1\n\nSeasonal variation in serum 25(OH)D. a .']	(14532, 14575)	FALSE
PMC6011374.nxml.gz	70	['Comparison of serum 25(OH)D levels based on month of sampling in the women recruited in Adelaide (black line & left axis) and average hours of sunlight per day in Adelaide (grey line & right axis).']	(14576, 14773)	FALSE
PMC6011374.nxml.gz	71	['Seasonal variation in vitamin D followed a similar pattern to hours of sunlight although was slightly shifted.']	(14774, 14884)	FALSE
PMC6011374.nxml.gz	72	['b .']	(14885, 14888)	FALSE
PMC6011374.nxml.gz	73	['Seasonal variation of serum 25(OH)D based on month of sampling between women recruited in Adelaide compared to Auckland.']	(14889, 15009)	FALSE
PMC6011374.nxml.gz	74	['Data are mean\u2009±\u2009SD\n\nSerum 25(OH)D and pregnancy outcome\nOf the 2800 women present in this study, 1217 (43%) women went on to develop a pregnancy complication and included 5.8% ( n \u2009=\u2009161) who developed PE, 7.6% ( n \u2009=\u2009213) who developed GH, 3.3% ( n \u2009=\u200992) who developed GDM, 5% ( n \u2009=\u2009139) who spontaneously delivered preterm and 10.6% ( n \u2009=\u2009298) who delivered an SGA infant.']	(15010, 15387)	FALSE
PMC6011374.nxml.gz	75	['The association between “standardised” 25(OH)D with pregnancy complications is presented in Table\xa02.']	(15388, 15488)	FALSE
PMC6011374.nxml.gz	76	['Using moderate-high as a reference (standardised vitamin D 63–81\xa0nmol/L), there was no appreciable effect of having a low, low-moderate or high vitamin D with the risk of developing any pregnancy complication after adjusting for confounders.']	(15489, 15730)	FALSE
PMC6011374.nxml.gz	77	['However, when each pregnancy complication was analysed separately, a 53% decreased risk for GDM was observed with high vitamin D status when compared to moderate-high status (aRR: 0.47; 95% CI: 0.23, 0.96).']	(15731, 15937)	FALSE
PMC6011374.nxml.gz	78	['When women were categorised based on clinical definitions of vitamin D deficiency and serum 25(OH)D between 50 and 75\xa0nmol/L used as the reference, no significant relationship between vitamin D status and adverse pregnancy outcome was found (Table2).']	(15938, 16188)	TRUE
PMC6011374.nxml.gz	79	['Although, the point estimates indicated a marginal increased risk for developing any pregnancy complication with severe (<\u200925\xa0nmol/L) vitamin D deficiency compared to those who had levels between 50 and 75\xa0nmol/L (aRR: 1.10; 95% CI: 0.89, 1.36).']	(16189, 16434)	TRUE
PMC6011374.nxml.gz	80	['Caption (TABLE-WRAP): TABLE 2\n\nAdjusted relative risks (aRR) of pregnancy complications from any complication, preeclampsia (PE), gestational hypertension (GH), gestational diabetes mellitus (GDM), spontaneous preterm birth (sPTB) and small-for-gestational age (SGA) according to vitamin D status categorised based on standardised quartiles and clinical definitions of vitamin D statusPregnancy ComplicationsAll womenAny ComplicationPEGHGDMsPTBSGA n (%) n (%)aRR*(95% CI) n (%)aRR*(95% CI) n (%)aRR*(95% CI) n (%)aRR*(95% CI) n (%)aRR*(95% CI) n (%)aRR*(95% CI)Standardised Quartiles**\u2003Low711 (25)328 (46)0.95 (0.85, 1.07)46 (6)1.02 (0.66, 1.57))57 (8)0.97 (0.67, 1.42)28 (4)0.79 (0.47, 1.30)36 (5)0.83 (0.54, 1.29)84 (12)1.02 (0.75, 1.39)\u2003Low-Moderate755 (27)318 (42)1.00 (0.90, 1.12)42 (6)1.07 (0.69, 1.64)65 (9)1.06 (0.74, 1.52)25 (3)0.67 (0.39, 1.16)33 (4)0.87 (0.56, 1.3572 (10)0.98 (0.73, 1.32)\u2003Moderate-High702 (25)309 (44)1.0†37 (5)1.0†50 (7)1.0†28 (4)1.0†39 (6)1.0†81 (12)1.0†\u2003High630 (23)258 (41)0.93 (0.82, 1.06)†35 (6)1.24 (0.78, 1.96)40 (6)0.87 (0.58, 1.30)10 (2) 0.47(0.23, 0.96) 30 (5)0.77 (0.48, 1.25)60 (10)0.80 (0.57, 1.11)Vitamin D Status\u2003<25 nmol/L99 (4)51 (52)1.10 (0.89, 1.36)8 (8)1.44 (0.68, 3.03))6 (6)0.70 (0.32, 1.52)5 (5)0.98 (0.38, 2.52)7 (7)1.44 (0.68, 3.04)13 (13)1.15 (0.66, 2.01)\u200325-50 nmol/L673 (24)301 (45)0.93 (0.83, 1.03)45 (7)1.18 (0.80, 1.75)59 (9)0.97 (0.71, 1.34)26 (4)0.89 (0.54, 1.47)29 (4)0.75 (0.48, 1.16)74 (11)0.93 (0.69, 1.24)\u2003>50-75 nmol/L928 (33)428 (46)1.0†48 (5)1.0†80 (9)1.0†35 (4)1.0†52 (6)1.0†107 (12)1.0†\u2003>75 nmol/L1098 (39)435 (40)0.95 (0.86, 1.04)60 (5)1.28 (0.87, 1.87)67 (6)0.82 (0.59, 1.12)†26 (2)0.78 (0.48, 1.28)51 (5)0.86 (0.59, 1.26)104 (9)0.86 (0.67, 1.12)\n*Relative risks compared to all women were adjusted for age, maternal body mass index, ethnicity (non Caucasian vs. Caucasian), smoking status at 15\u2009±\u20091\xa0weeks’ gestation (no vs. yes), alcohol consumption at 15\u2009±\u20091\xa0weeks’ (no vs yes), recreational walking (1-3×/week and\u2009≥\u20094×/week vs. never) and recruitment site (Auckland vs. Adelaide)\n**Serum 25(OH)D was standardised for month that serum was sampled based as previously described [34]\n†Reference category\n\nSerum 25(OH)D, pregnancy outcome and fetal sex\nAs there is evidence to suggest that vitamin D metabolism within the placenta may differ with respect to fetal sex [35] thus, we assessed the effect of “standardised” vitamin D status on pregnancy outcome stratified by fetal sex (Table\xa03).']	(16436, 18902)	TRUE
PMC6011374.nxml.gz	81	['Although not statistically significant, point estimates for women carrying a male fetus indicated decreased risk of having any pregnancy complication with high serum 25(OH)D compared to moderately-high (aRR: 0.86; 9%% CI: 0.71, 1.04).']	(18903, 19137)	FALSE
PMC6011374.nxml.gz	82	['This was largely driven by a 55% decreased risk of GDM in women with a male fetus with high standardised serum 25(OH)D when compared to those carrying a male fetus with moderate-high serum 25(OH)D (aRR: 0.45; 95% CI: 0.15, 1.38).']	(19138, 19367)	TRUE
PMC6011374.nxml.gz	83	['Conversely, if a woman was carrying a female fetus, there was generally no effect of having low, low-moderate or high standardised serum 25(OH)D on developing any pregnancy complication compared to moderate-high levels (Table3).']	(19368, 19596)	FALSE
PMC6011374.nxml.gz	84	['Although, a 56% decreased risk for GDM was observed in those with low-moderate levels of standardised vitamin D when compared to moderate-high levels for women carrying a female fetus (aRR: 0.44; 95% CI: 0.20, 0.97).']	(19597, 19813)	FALSE
PMC6011374.nxml.gz	85	['Similar results were observed when vitamin D status was based on clinical definitions of deficiency (Additional file1: Table S1).']	(19814, 19943)	FALSE
PMC6011374.nxml.gz	86	['Caption (TABLE-WRAP): TABLE 3\n\nAdjusted relative risks (aRR) of pregnancy complications from any complication, preeclampsia (PE), gestational hypertension (GH), gestational diabetes mellitus (GDM), spontaeous preterm birth (sPTB) and small-for-gestational age (SGA) according to vitamin D status and stratified by fetal sexPregnancy ComplicationsAll womenAny ComplicationPEGHGDMsPTBSGA n (%) n (%)aRR* (95% CI) n (%)aRR* (95% CI) n (%)aRR* (95% CI) n (%)aRR* (95% CI) n (%)aRR* (95% CI) n (%)aRR* (95% CI)Standardised Quartiles**Males\u2003Low367 (26)173 (47)1.00 (0.85, 1.18)24 (7)1.24 (0.65, 2.34)31 (8)1.11 (0.64, 1.94)18 (5)1.25 (0.58, 2.68)22 (6)1.09 (0.60, 1.98)43 (12)1.14 (0.73, 1.79)\u2003Low-Moderate364 (26)163 (45)1.01 (0.86, 1.19))20 (5)1.11 (0.58, 2.12)32 (9)1.25 (0.73, 2.13)13 (4)1.06 (0.48, 2.38)18 (5)0.93 (0.49, 1.76)45 (12)1.23 (0.80, 1.88)\u2003Moderate-High359 (25)152 (42)1.0†16 (4)1.0†23 (6)1.0†11 (3)1.0†18 (5)1.0†35 (10)1.0†\u2003High325 (23)111 (34)0.86 (0.71, 1.04)15 (5)1.18 (0.59, 2.36)17 (5)0.90 (0.50, 1.62)4 (1)0.45 (0.15, 1.38)15 (5)0.97 (0.50, 1.88)26 (8)0.77 (0.47, 1.26)Females\u2003Low380 (28)169 (44)0.91 (0.77, 1.06)23 (6)0.85 (0.47, 1.55)30 (8)0.87 (0.52, 1.45)13 (3)0.51 (0.25, 1.04)14 (4)0.61 (0.31, 1.18)45 (12)0.88 (0.58, 1.35)\u2003Low-Moderate353 (26)168 (48)0.99 (0.85, 1.15)24 (7)1.03 (0.57, 1.85)31 (9)0.92 (0.57, 1.50)9 (3) 0.44(0.20, 0.97) 18 (5)0.79 (0.43, 1.45)33 (9)0.74 (0.48, 1.13)\u2003Moderate-High334 (24)149 (45)1.0†19 (6)1.0†28 (8)1.0†17 (5)1.0†21 (6)1.0†31 (9)1.0†\u2003High314 (23)128 (41)1.00 (0.84, 1.19)19 (6)1.29 (0.70, 2.35)20 (6)0.85 (0.49, 1.46)6 (2)0.48 (0.19, 1.23)12 (4)0.60 (0.30, 1.21)29 (9)0.82 (0.53, 1.28)\n*Relative risks compared to all women were adjusted for age, maternal body mass index, ethnicity (non Caucasian vs. Caucasian), smoking status at 15\u2009±\u20091\xa0weeks’ gestation (no vs. yes), alcohol consumption at 15\u2009±\u20091\xa0weeks’ (no vs yes), recreational walking (1-3×/week and\u2009≥\u20094×/week vs. never) and recruitment site (Auckland vs. Adelaide)\n**Serum 25(OH)D was standardised for month that serum was sampled based as previously described [34]\n†Reference category\n\nDiscussion\nThis study adds to the current body of literature on vitamin D status in a population of pregnant Australian and New Zealand women and provides insight into normal circulating levels of 25(OH)D in early pregnancy.']	(19945, 22272)	TRUE
PMC6011374.nxml.gz	87	['It is the largest prospective cohort study to assess vitamin D status within the international SCOPE cohort, comparing and combining two distinct populations of pregnant women living at similar latitude and provides a greater understanding of vitamin D deficiency and the risk of adverse pregnancy outcomes.']	(22273, 22580)	FALSE
PMC6011374.nxml.gz	88	['We found, despite being at similar latitudes, circulating 25(OH)D was different between women recruited in Adelaide compared to women recruited in Auckland.']	(22581, 22737)	TRUE
PMC6011374.nxml.gz	89	['This was independent of diet and lifestyles factors including BMI and SEI and highlights the difficulty in understanding the role of vitamin D in pregnancy in human cohort studies.']	(22738, 22918)	FALSE
PMC6011374.nxml.gz	90	['However, there was a protective association of having high vitamin D at 15\u2009±\u20091\xa0weeks’ gestation and GDM once standardised based on month serum was sampled.']	(22919, 23074)	FALSE
PMC6011374.nxml.gz	91	['Furthermore, there may be possible fetal sex specific differences in vitamin D status worth considering in future studies.']	(23075, 23197)	TRUE
PMC6011374.nxml.gz	92	['Despite the similar latitudes of Adelaide and Auckland (Adelaide: 34.93°S and Auckland 36.85°S), serum 25(OH)D was lower in the women recruited in Adelaide.']	(23198, 23354)	FALSE
PMC6011374.nxml.gz	93	['Given the significant number of characteristic and lifestyle differences between the two populations, this is not overly surprising.']	(23355, 23487)	FALSE
PMC6011374.nxml.gz	94	['Previous studies have shown a positive association between socioeconomic status and vitamin D in both pregnant and non-pregnant women [36,37].']	(23488, 23630)	TRUE
PMC6011374.nxml.gz	95	['The lower SEI of the Adelaide women could therefore make them more susceptible to lower circulating 25(OH)D because of factors relating to disadvantage.']	(23631, 23783)	TRUE
