PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC4380518.nxml.gz	11	['Methods\n\nStudy Design and Participants\nBetween 2007 and 2009, 2246 pregnant women enrolled in a three site, observational cohort study of the prevention of preeclampsia in Boston and Philadelphia.20Women provided written, informed consent to participate and the Institutional Review Board of participating institutions approved the study.']	(2817, 3155)	FALSE
PMC4380518.nxml.gz	12	['This substudy includes women enrolled from Brigham and Women’s Hospital, a high-risk tertiary perinatal center in Boston, MA who had complete exposure (PNV use) and outcome data (vitamin D status at two time points during pregnancy).']	(3156, 3389)	FALSE
PMC4380518.nxml.gz	13	['Details of study participation are shown inFigure 1.']	(3390, 3442)	FALSE
PMC4380518.nxml.gz	14	['Women enrolled at a median (interquartile range) gestational age of 9.6 weeks (8.4–11.4).']	(3443, 3532)	FALSE
PMC4380518.nxml.gz	15	['We collected baseline demographics using a questionnaire including race/ethnicity and education obtained data from the medical record.']	(3533, 3667)	FALSE
PMC4380518.nxml.gz	16	['Body mass index (BMI) was calculated from measurements obtained during the first trimester visit (kg/m2).']	(3668, 3773)	FALSE
PMC4380518.nxml.gz	17	['PNV use was ascertained by questionnaire that asked women, “Prior to pregnancy, did you take a multivitamin?” and “Since getting pregnant have you taken a multivitamin?” We categorized women as PNV users if they reported any PNV use.']	(3774, 4007)	FALSE
PMC4380518.nxml.gz	18	['We performed secondary analyses restricting to women who initiated PNV use before pregnancy only and after pregnancy only and compared each group to women with no reported PNV use.']	(4008, 4188)	FALSE
PMC4380518.nxml.gz	19	['Laboratory analysis\nMaternal blood was obtained at the initial visit (median gestational age 9.6 weeks, IQR 8.4–11.4) and again in the late second/early third trimester (mean 26.0 weeks’ gestation, IQR 25.0–26.9).']	(4190, 4403)	FALSE
PMC4380518.nxml.gz	20	['Approximately 10 mL of blood was drawn in ethylene diamine tetraacetic acid plasma tubes at each study visit; the samples were kept at 4°C until processing for storage within 4 hours of venipuncture.']	(4404, 4603)	FALSE
PMC4380518.nxml.gz	21	['The specimens were centrifuged for 20 minutes and stored at −80°C.']	(4604, 4670)	FALSE
PMC4380518.nxml.gz	22	['The plasma samples were analyzed for 25-hydroxyvitamin D concentration (25(OH)D) using chemiluminescence, an automated radioimmunoassay21in the Weiss laboratory at the Channing Laboratory, Boston, MA.']	(4671, 4871)	FALSE
PMC4380518.nxml.gz	23	['We defined vitamin D deficiency as <50 nmol/L, a common cut-point in the literature.5,22,23\n\nStatistical analyses\nFirst, we analyzed bivariate associations between 25(OH)D category and PNV use as well as covariates including maternal age, race/ethnicity, smoking, education and BMI.']	(4872, 5154)	FALSE
PMC4380518.nxml.gz	24	['We then performed multivariable logistic regression models to estimate adjusted associations of PNV use and vitamin D deficiency.']	(5155, 5284)	FALSE
PMC4380518.nxml.gz	25	['We subsequently stratified by race/ethnicity and obesity status to examine whether PNV was associated with vitamin D deficiency in high risk groups.']	(5285, 5433)	FALSE
PMC4380518.nxml.gz	26	['Women with missing covariates were not included in final multivariable models.']	(5434, 5512)	FALSE
PMC4380518.nxml.gz	27	['All statistical analyses were run using SAS version 9.3, Cary, NC.']	(5513, 5579)	FALSE
PMC4380518.nxml.gz	28	['Results\nMost women reported multivitamin 763/1019 (74.9%) use before and/or early in pregnancy.']	(5581, 5676)	FALSE
PMC4380518.nxml.gz	29	['Of PNV users, 477 (62.5%) reported use before and after pregnancy diagnosis, 238 (31.2%) reported use only after pregnancy was diagnosed, and just 48 (6.3%) of women reported using PNVs prior to pregnancy but discontinuing PNV use after diagnosis of pregnancy.']	(5677, 5937)	FALSE
PMC4380518.nxml.gz	30	['Older, white, lean and better educated women were more likely to report PNV use (Table 1).']	(5938, 6028)	FALSE
PMC4380518.nxml.gz	31	['At the earlier time point, 34.5 % of women had vitamin D levels < 50 nmol/L; at the later time point, 29.1% did.']	(6029, 6141)	FALSE
PMC4380518.nxml.gz	32	['In unadjusted bivariate analyses, black women, overweight/obese women, less educated women, and younger women were more likely to have low 25(OH)D levels (Table 2).']	(6142, 6306)	FALSE
PMC4380518.nxml.gz	33	['Women who reported no PNV use (versus any reported PNV use)had significantly higher odds of 25(OH)D levels <50 nmol/L at the time of the first sample(OR 3.9, 95 % CI 2.9, 5.2) and second sample(OR 2.1, 95% CI 1.6, 2.9) (Table 3) in models adjusting for season.']	(6307, 6567)	FALSE
PMC4380518.nxml.gz	34	['Further adjustment for maternal age, education, smoking status, BMI and race/ethnicity race/ethnicity attenuated these estimates but women reporting no PNV use still had significantly higher odds of 25(OH)D levels<50 (OR 2.1, 95% CI 1.5, 3.0).']	(6568, 6811)	FALSE
PMC4380518.nxml.gz	35	['However, lack of reported PNV use was not associated with increased odds of low 25(OH)D levels later in pregnancy (OR 1.1, 95% CI 0.7, 1.6).']	(6812, 6952)	TRUE
PMC4380518.nxml.gz	36	['In other words, early PNV use was associated with vitamin D sufficiency earlier in pregnancy but not later in pregnancy (Table 4).']	(6953, 7083)	FALSE
PMC4380518.nxml.gz	37	['Because we were concerned that ever-users included a heterogeneous category of PNV users including women who only used before pregnancy or only after pregnancy diagnosis, we compared this estimate to an analogous model comparing women who used both before and after pregnancy diagnosis (always users, n=477) to never users (n=256).']	(7084, 7415)	FALSE
PMC4380518.nxml.gz	38	['In fully adjusted models, women with no PNV use (vs. use before and after pregnancy diagnosis) had higher odds of 25(OH)D levels <50 nmol/L (adjusted OR 2.8, 95% CI: 1.9, 4.3) earlier in pregnancy, and no difference later in pregnancy (adjusted OR 1.3, 95% CI: 0.8, 2.0).']	(7416, 7687)	FALSE
PMC4380518.nxml.gz	39	['When then we stratified by overweight/obesity status, we found that among women with BMI >25 kg/m2 lack of PNV use was associated with higher odds of 25(OH)D levels <50 nmol/L during the first trimester(seasonally-adjusted OR 4.1, 95% CI 2.7, 6.3)and later in pregnancy (OR 2.5, 95% CI: 1.6, 3.7).']	(7688, 7985)	FALSE
PMC4380518.nxml.gz	40	['Further adjustment for race did not substantially change these estimates (Table 3).']	(7986, 8069)	FALSE
PMC4380518.nxml.gz	41	['Among women with BMI < 25 kg/m2, lack of PNV use was associated with higher odds of 25(OH)D levels <50 nmol/L during the first trimester (seasonally adjusted OR 3.0, 95% CI: 1.9, 4.8), but not at the later time point (OR 1.4, 95% CI 0.9, 2.3).']	(8070, 8313)	FALSE
PMC4380518.nxml.gz	42	['Further adjustment for race in lean women attenuated the odds ratio in the first trimester (OR 1.8, 95% CI 1.0, 3.0).']	(8314, 8431)	FALSE
PMC4380518.nxml.gz	43	['When we stratified by race/ethnicity status, we found that for black women, lack of PNV use was not associated with significantly higher seasonally-adjusted odds of 25(OH)D levels <50 nmol/L early in pregnancy (OR 1.0 (0.4, 2.3) (Table 3).']	(8432, 8671)	FALSE
PMC4380518.nxml.gz	44	['In contrast for white women, lack of PNV use was associated with significantly higher seasonally-adjusted odds of 25(OH)D levels <50 nmol/L early (OR 3.5, 95% CI 2.1, 5.8) (Interaction P value 0.01).']	(8672, 8871)	FALSE
PMC4380518.nxml.gz	45	['Further adjustment for BMI did not change this estimate.']	(8872, 8928)	FALSE
PMC4380518.nxml.gz	46	['The interaction of race with the association between PNV use and low 25(OH)D levels was not significant later in pregnancy (interaction P value= 0.3).']	(8929, 9079)	FALSE
PMC4380518.nxml.gz	47	['Discussion\nOur data suggest that while prenatal PNV use is associated with lower odds of vitamin D deficiency, the association is not uniform.']	(9081, 9223)	FALSE
PMC4380518.nxml.gz	48	['Both overweight/obesity as well as darker skin pigmentation are both well-established risk factors for vitamin D deficiency.']	(9224, 9348)	FALSE
PMC4380518.nxml.gz	49	['While lack of PNV use among overweight/obese pregnant women was associated with higher odds of low 25(OH)D levels, this was not the case for black women, who were less likely to take PNV’s compared to white women.']	(9349, 9562)	TRUE
PMC4380518.nxml.gz	50	['Our data are consistent with other similar cohort data.']	(9563, 9618)	FALSE
PMC4380518.nxml.gz	51	['In another study of Massachusetts women, black women reported taking periconceptional multivitamins half as often as white women.19Additionally, our prevalence of vitamin D deficiency is similar to that reported in NHANES24and in another Boston cohort, Project Viva.13,25Others have analyzed the association between PNV use and vitamin D status.']	(9619, 9964)	FALSE
PMC4380518.nxml.gz	52	['Shea et al studied 2500 elderly adults and found that lack of PNV use was associated with higher odds of vitamin D insufficiency (<75 nmol/L) in both black (5.2 (95% CI: 3.5, 7.7)) and white participants (OR 2.6, 95% CI: 2.0, 3.2), however these subjects were much older and not pregnant.26A small Turkish study of 79 pregnant women showed significantly higher 25(OH)D levels among women reporting PNV use in the third trimester,27but this study did not include women of African descent and did not have the power to address potential interaction by BMI.']	(9965, 10519)	TRUE
PMC4380518.nxml.gz	53	['Similarly Holmes et al reported higher 25(OH)D levels among pregnant women taking PNV in a longitudinal study, but only included Caucasian women.23\nOur study has several strengths including 25(OH)D concentrations at two separate time points, self-reported race/ethnicity, and measured height and weight during the first trimester and weight at subsequent visits.']	(10520, 10882)	FALSE
PMC4380518.nxml.gz	54	['Our study has limitations associated with self-report of PNV use which could differ from actual use.']	(10883, 10983)	FALSE
PMC4380518.nxml.gz	55	['Additionally we lacked data on sun exposure, actual skin pigmentation or food intake which contribute to 25(OH)D concentration.']	(10984, 11111)	FALSE
PMC4380518.nxml.gz	56	['However, our data remain relevant because PNV use is likely to be more modifiable than latitude of residence, skin pigmentation, sun exposure which should be limited due to skin cancer risk, or even dietary patterns which can be difficult to change.']	(11112, 11361)	TRUE
PMC4380518.nxml.gz	57	['Our study is also limited by lack of detailed data about PNV use.']	(11362, 11427)	FALSE
PMC4380518.nxml.gz	58	['We had no information as to the duration of use or the vitamin D dose in the PNV which typically is 400–600 IU per tablet, but can vary.']	(11428, 11564)	FALSE
PMC4380518.nxml.gz	59	['We did not have data on whether women were taking separate calcium or vitamin D supplements beyond what is contained in PNVs.']	(11565, 11690)	FALSE
PMC4380518.nxml.gz	60	['We also had no information on frequency of use which could have varied from daily to sparse use.']	(11691, 11787)	FALSE
PMC4380518.nxml.gz	61	['Our findings could be affected by unmeasured or inadequately measured confounding variables such as socioeconomic status which could vary by weight and race and could possibly affect self-report of PNV use.']	(11788, 11994)	FALSE
PMC4380518.nxml.gz	62	['We also lacked data on vitamin D binding protein which may differ by race/ethnicity and could affect the association between PNV use and 25(OH)D measured in the plasma.']	(11995, 12163)	FALSE
PMC4380518.nxml.gz	63	['The optimal method of vitamin D measurement remains controversial, but our laboratory uses U.S. National Institute of Standards and Technology level 1 and this method is commonly used clinically and in the literature.']	(12164, 12381)	TRUE
PMC4380518.nxml.gz	64	['Lastly, we are not suggesting the futility of PNV use in black women.']	(12382, 12451)	FALSE
PMC4380518.nxml.gz	65	['In contrast, our data support investigation into higher doses of vitamin D in subgroups at high risk if benefits are demonstrated by ongoing trials in pregnancy of achieving higher 25(OH)D levels.']	(12452, 12648)	TRUE
PMC4380518.nxml.gz	66	['Future analyses of health effects of vitamin D status in this population are planned but beyond the scope of this analysis.']	(12649, 12772)	FALSE
PMC4380518.nxml.gz	67	['In conclusion, we found that lack of PNV use during pregnancy was associated with vitamin D deficiency early in pregnancy, but not among black women.']	(12773, 12922)	TRUE
PMC4380518.nxml.gz	68	['In light of two recent meta-analyses/systematic reviews concluding that low 25(OH)D levels during pregnancy are associated with several morbidities in pregnancy15,16, optimizing vitamin D status during pregnancy may be important.']	(12923, 13152)	FALSE
PMC4380518.nxml.gz	69	['Ongoing trials of vitamin D supplementation during pregnancy should consider effect modification by race/ethnicity.']	(13153, 13268)	FALSE
PMC4380518.nxml.gz	70	['PubMed Central:']	(13270, 13285)	FALSE
