	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
412	superficial_relationship	PMC7547020	[(6197, 6207)]	associated	['As such, ACP has been associated with the lowest quality of life scores of any pediatric brain tumor.']	(6175, 6276)
413	superficial_relationship	PMC7547020	[(6786, 6795)]	similarly	['Other masses of this region, including glioma, pituitary adenoma, arachnoid cysts, and others, similarly require therapy tailored to the particular entity.']	(6691, 6846)
414	superficial_relationship	PMC7547020	[(20210, 20218)]	patterns	['As such, a potential improvement to our model could be to integrate feature embeddings from all networks in order to leverage both sellar/suprasellar and extra-sellar patterns within the data.']	(20043, 20235)
415	superficial_relationship	PMC7547020	[(20861, 20867)]	effect	['Additionally scenarios 1 and 2 investigate the effect of mixing augmented data into the overall data pool versus only augmenting training data.']	(20814, 20957)
416	superficial_relationship	PMC7547020	[(22276, 22286)]	predictive	['Since the dataset utilized is small and therefore sensitive to selection bias, there is concern that the hold-out approach may misrepresent the true predictive capacity of our classifier.']	(22127, 22314)
417	superficial_relationship	PMC7547020	[(25546, 25552)]	impact	['in the CT scenario had the relative greatest impact on overall model performance.']	(25501, 25582)
804	superficial_relationship	PMC7074265	[(926, 930)]	role	['These studies have resulted in ever mounting evidence that inflammatory processes and the immune response play a critical role in the pathogenesis of both the solid and cystic portion of ACPs.']	(804, 996)
805	superficial_relationship	PMC7074265	[(1328, 1337)]	effective	['If effective, such agents may result in a paradigm shift in treatment that ultimately reduces morbidity and results in better outcomes for our patients.']	(1325, 1477)
806	superficial_relationship	PMC7074265	[(2601, 2607)]	impact	['Surgery remains the primary treatment strategy, but can result in significant morbidity, specifically damage to the hypothalamus, pituitary and optic apparatus, which results in long-term sequelae that can greatly impact a childâ\x80\x99s quality of life.']	(2387, 2636)
807	superficial_relationship	PMC7074265	[(3217, 3221)]	Role	['The Central Role of WNT Pathway Overactivation in the Tumorigenesis of ACP\n\nThe one consistent genomic mutation that appears to be present in the majority, if not all, of ACPs is an activation mutation in the CTNNB1 gene of the WNT/wingless pathway.']	(3205, 3454)
808	superficial_relationship	PMC7074265	[(5828, 5832)]	role	['It has also been hypothesized that the nuclear accumulation of beta-catenin and overactivation of the WNT pathway in these cell clusters might also play a crucial role in the invasion of adjacent structures (e.g.']	(5665, 5877)
809	superficial_relationship	PMC7074265	[(6495, 6499)]	role	['noted that beta-catenin accumulating whorls/clusters are found at the tips of these invading projections of tumor and hypothesized that this may suggest a role for these clusters in the promotion of tumor invasion.']	(6340, 6554)
810	superficial_relationship	PMC7074265	[(7969, 7973)]	role	['Fascin is a member of the actin cross-linking family of proteins and plays a crucial role in cell-matrix adhesion, cell migration, and remodeling of the cell cytoskeleton/architecture.']	(7884, 8068)
811	superficial_relationship	PMC7074265	[(8391, 8398)]	lead to	['They then showed that treatment with the siRNA lead to a decrease in not only beta-catenin accumulation, but also Fascin levels.']	(8344, 8472)
812	superficial_relationship	PMC7074265	[(8704, 8708)]	role	['Given the seemingly crucial role of WNT overactivation in ACPs, targeting the WNT pathway would appear to represent an attractive strategy for tackling these tumors.']	(8676, 8841)
813	superficial_relationship	PMC7074265	[(8891, 8895)]	role	['The WNT pathway has been shown to play a crucial role in a number of cancers such as colorectal cancers, non-small cell lung cancer, and chronic myeloid leukemia.']	(8842, 9004)
814	superficial_relationship	PMC7074265	[(9330, 9334)]	role	['The reasons for the difficulty in targeting the WNT pathway are legion and complex but one major area of concern is the important role the pathway plays in the maintenance of normal stem cells for tissue regeneration.']	(9200, 9417)
815	superficial_relationship	PMC7074265	[(9562, 9572)]	associated	['who demonstrated significant intestinal toxicity associated with tankyrase inhibitors in mice.']	(9513, 9607)
816	superficial_relationship	PMC7074265	[(10385, 10393)]	involved	['These efforts have resulted in the identification of multiple molecular pathways involved in the pathogenesis of ACP.']	(10304, 10421)
817	superficial_relationship	PMC7074265	[(10797, 10807)]	reflective	['The presence of all these cells is not consistent among all ACP samples and this fact is reflective of the histologically heterogeneous nature of these tumors.']	(10708, 10867)
818	superficial_relationship	PMC7074265	[(10985, 10987)]	...to	['Work is ongoing to investigate whether these pathways may present potential therapeutic targets and ultimately leads to better outcomes and reduced morbidity for patients.']	(10868, 11039)
819	superficial_relationship	PMC7074265	[(11301, 11305)]	role	['The role of the Inflammatory Response in Generating the Cystic Compartment in ACP\n\nACPs often have large cystic components that contribute to the adverse clinical outcomes associated with the disease (Figure 3).']	(11297, 11508)
820	superficial_relationship	PMC7074265	[(11425, 11435)]	contribute	['The role of the Inflammatory Response in Generating the Cystic Compartment in ACP\n\nACPs often have large cystic components that contribute to the adverse clinical outcomes associated with the disease (Figure 3).']	(11297, 11508)
821	superficial_relationship	PMC7074265	[(11469, 11479)]	associated	['The role of the Inflammatory Response in Generating the Cystic Compartment in ACP\n\nACPs often have large cystic components that contribute to the adverse clinical outcomes associated with the disease (Figure 3).']	(11297, 11508)
822	superficial_relationship	PMC7074265	[(11577, 11583)]	effect	['Their large size and at times rapid growth can injure or exert mass effect on critical adjacent structures, such as the pituitary, the hypothalamus, the optic apparatus and third ventricle, which may necessitate urgent surgical intervention to preserve function and prevent morbidity and mortality.']	(11509, 11807)
823	superficial_relationship	PMC7074265	[(12216, 12220)]	role	['Some of the first work examining the role of inflammation in ACP pathogenesis was carried out by Mori et al.']	(12179, 12287)
824	superficial_relationship	PMC7074265	[(12416, 12420)]	role	['who demonstrated highly elevated levels of IL-6 in the cyst fluid of 15 pediatric ACPs and posited that IL-6 plays an important role in the inflammatory reaction associated with ACPs.']	(12288, 12471)
825	superficial_relationship	PMC7074265	[(12450, 12460)]	associated	['who demonstrated highly elevated levels of IL-6 in the cyst fluid of 15 pediatric ACPs and posited that IL-6 plays an important role in the inflammatory reaction associated with ACPs.']	(12288, 12471)
826	superficial_relationship	PMC7074265	[(12508, 12512)]	role	['Another study that demonstrated the role played by the inflammatory response in the generation of the ACP cyst was that by Pettorini et al..']	(12472, 12612)
827	superficial_relationship	PMC7074265	[(12817, 12825)]	involved	['Using high-performance liquid chromatography and mass spectrometry to analyze cyst fluid from 6 patients, they found high levels of alpha defensins 1â\x80\x933, proteins that are present in neutrophils and are involved in the inflammatory-mediated response.']	(12613, 12864)
828	superficial_relationship	PMC7074265	[(13126, 13130)]	role	['They posited that the detection of these proteins suggested that the innate immune response was playing a critical role in cyst generation and that a possible mechanism of action of IFN-alpha in treating the cyst was via an immune-modulatory effect.']	(13011, 13260)
829	superficial_relationship	PMC7074265	[(13253, 13259)]	effect	['They posited that the detection of these proteins suggested that the innate immune response was playing a critical role in cyst generation and that a possible mechanism of action of IFN-alpha in treating the cyst was via an immune-modulatory effect.']	(13011, 13260)
830	superficial_relationship	PMC7074265	[(14628, 14638)]	associated	['They found that the cyst fluid contained several proteins associated with inflammation, such as apolipoproteins, complement system proteins and immunoglobulins.']	(14570, 14730)
831	superficial_relationship	PMC7074265	[(14921, 14925)]	role	['Further evidence for the role of inflammation in the genesis of the cystic component in ACPs is provided by the efficacy of treatment with IFN-alpha.']	(14896, 15045)
832	superficial_relationship	PMC7074265	[(16546, 16550)]	role	['The Solid Component of ACP Also Demonstrates Elevated Levels of Several Inflammatory Markers\n\nMultiple studies have also identified high levels of cytokines and inflammatory markers in the solid component of ACPs, lending further support to the theory that inflammation plays a critical role in pathogenesis.']	(16259, 16567)
833	superficial_relationship	PMC7074265	[(17059, 17066)]	related	['In addition to identifying beta-catenin and its related proteins in solid tumor tissue from seven patients, their analysis also identified the presence of increased levels of alpha-defensins 1â\x80\x934.']	(17011, 17208)
834	superficial_relationship	PMC7074265	[(17301, 17305)]	role	['As previously stated, these proteins are neutrophil-derived proteins that play an important role in the innate immune response and in inflammation.']	(17209, 17356)
835	superficial_relationship	PMC7074265	[(17474, 17478)]	role	['Their detection in the solid portion of ACP again seems to confirm that the inflammatory response plays an important role in ACP tumorigenesis.']	(17357, 17500)
836	superficial_relationship	PMC7074265	[(18043, 18053)]	correlated	['They also found that multiple cytokine encoding genes were highly upregulated in ACP and that the expression of such genes correlated with the immune infiltrate and inflammatory cell markers.']	(17920, 18111)
837	superficial_relationship	PMC7074265	[(19117, 19125)]	involved	['PD-1 is an important protein involved in inhibitory immune signaling and is an essential regulator of the adaptive immune response.']	(19088, 19219)
838	superficial_relationship	PMC7074265	[(19628, 19638)]	Predicting	['Predicting the response of a particular tumor or cancer to PD1 inhibitors such as nivolumab and pembrolizumab is difficult and Taube et al.']	(19628, 19767)
839	superficial_relationship	PMC7074265	[(19792, 19799)]	factors	['aimed to identify those factors that best predicted a robust and meaningful response to therapy.']	(19768, 19864)
840	superficial_relationship	PMC7074265	[(19810, 19819)]	predicted	['aimed to identify those factors that best predicted a robust and meaningful response to therapy.']	(19768, 19864)
841	superficial_relationship	PMC7074265	[(20109, 20119)]	associated	['In a prior study by the same group they found that anti-PD-1 therapy produced an objective response in 20â\x80\x9325% of patients with treatment-resistant NSCLC, renal cell carcinoma and melanoma and that PD-L1 expression by tumor cells seemed to be associated with a response to therapy.']	(19865, 20147)
842	superficial_relationship	PMC7074265	[(20215, 20222)]	factors	['In their follow up study they aimed to further investigate various factors that might predict a response to anti-PD-1 therapy including PD-L1 expression by tumor cells, PD-L1 expression by infiltrating immune cells, PD-L2 expression by tumor cells and other tumor microenvironment factors.']	(20148, 20437)
843	superficial_relationship	PMC7074265	[(20234, 20241)]	predict	['In their follow up study they aimed to further investigate various factors that might predict a response to anti-PD-1 therapy including PD-L1 expression by tumor cells, PD-L1 expression by infiltrating immune cells, PD-L2 expression by tumor cells and other tumor microenvironment factors.']	(20148, 20437)
844	superficial_relationship	PMC7074265	[(20514, 20524)]	correlated	['They found that in their cohort only the expression of PD-L1 by tumor cells correlated with both an objective response (as defined by the â\x80\x9cResponse evaluation criteria in Solid Tumorsâ\x80\x9d or RECIST criteria) and clinical benefit (p = 0.025 and 0.005 respectively).']	(20438, 20703)
845	superficial_relationship	PMC7074265	[(20708, 20719)]	correlation	['The correlation of the expression of PD-L1 by infiltrating immune cells with a clinical response did not reach statistical significance although the correlation with clinical benefit was statistically significant (p = 0.038).']	(20704, 20929)
846	superficial_relationship	PMC7074265	[(20853, 20864)]	correlation	['The correlation of the expression of PD-L1 by infiltrating immune cells with a clinical response did not reach statistical significance although the correlation with clinical benefit was statistically significant (p = 0.038).']	(20704, 20929)
847	superficial_relationship	PMC7074265	[(21945, 21949)]	role	['As previously discussed, these clusters are thought to play a pivotal role in tumor growth in ACP via a number of mechanisms, rendering targeting of PD-1 as an attractive potential therapy.']	(21875, 22064)
848	superficial_relationship	PMC7074265	[(22269, 22279)]	predictive	['As mentioned above, numerous previous studies on other solid cancers have demonstrated that the expression of PD-L1 can be predictive of the response to the PD-1/PD-L1 inhibitors.']	(22146, 22325)
849	superficial_relationship	PMC7074265	[(22711, 22721)]	indicative	['nicely demonstrated, using T cell exhaustion testing of various types of ependymomas, that elevated PD-L1 expression in tumors can be indicative of either tumor adaptations to hide from the innate immune response or due to normal T-cell antigen-activation, a known function of PD-1.']	(22577, 22859)
850	superficial_relationship	PMC7074265	[(24866, 24873)]	factors	['aimed to elucidate what specific factors might be predictive of response to treatment with CTLA-4 blockade.']	(24833, 24940)
851	superficial_relationship	PMC7074265	[(24883, 24893)]	predictive	['aimed to elucidate what specific factors might be predictive of response to treatment with CTLA-4 blockade.']	(24833, 24940)
852	superficial_relationship	PMC7074265	[(25126, 25136)]	predictive	['This group utilized gene expression profiling to demonstrate that in pre-treatment samples of patients with metastatic melanoma a higher baseline expression of immune related genes was predictive of an increased response to treatment with ipilimumab.']	(24941, 25191)
853	superficial_relationship	PMC7074265	[(26159, 26163)]	role	['As previously stated, ACPs have been shown to harbor a significant inflammatory/immune component in both the solid and cystic component and there is mounting evidence that this pro-inflammatory environment plays an active role in tumorigenesis.']	(25937, 26181)
854	superficial_relationship	PMC7074265	[(26434, 26441)]	lead to	['This begs the question, could the use of a CTLA-4 inhibitor such as ipilimumab lead to improved outcomes in ACP?']	(26355, 26467)
855	superficial_relationship	PMC7074265	[(26585, 26587)]	...to	['Furthermore, recent trials have demonstrated that combining different types of immune checkpoint inhibitors can lead to a survival advantage for patients with treatment refractory cancers.']	(26468, 26656)
856	superficial_relationship	PMC7074265	[(27196, 27203)]	effects	['Given the often-aggressive clinical course, and devastating effects this disease can have on patientâ\x80\x99s quality of life such potential is surely worth investigating.']	(27136, 27302)
857	superficial_relationship	PMC7074265	[(27313, 27317)]	Role	['The Role of Senescence and the Senescence Associated Secretory Phenotype (SASP) in the Pathogenesis of ACP\n\nIn the normal physiological state, cellular senescence develops in response to both extracellular and intracellular stressors and pushes the cell into cell cycle arrest.']	(27309, 27586)
858	superficial_relationship	PMC7074265	[(28173, 28179)]	affect	['In such a state, cells can secrete a variety of interleukins, inflammatory cytokines, growth factors, and proteases, which can affect the surrounding cells and tumor microenvironment.']	(28046, 28229)
859	superficial_relationship	PMC7074265	[(28542, 28546)]	role	['demonstrated that the SASP plays a prominent role in both genetically engineered mouse models of ACP and human ACP.']	(28497, 28612)
860	superficial_relationship	PMC7074265	[(28824, 28833)]	Similarly	['Similarly, they utilized ELISA cytokine arrays to demonstrate that multiple SASP associated proteins such as IL-6, IL-1a, MMP2, MMP3, CXCL1, and CXCL11 were all upregulated in the murine cluster cells.']	(28824, 29025)
861	superficial_relationship	PMC7074265	[(29679, 29689)]	equivalent	['They thus concluded that the human and mouse clusters represent equivalent structures and share a common senescent molecular signature.']	(29615, 29750)
862	superficial_relationship	PMC7074265	[(29770, 29774)]	role	['Given the critical role that these cell clusters are thought to play in ACP tumorigenesis, they posited that the SASP may play a critical role in the pathogenesis of ACP.']	(29751, 29921)
863	superficial_relationship	PMC7074265	[(29889, 29893)]	role	['Given the critical role that these cell clusters are thought to play in ACP tumorigenesis, they posited that the SASP may play a critical role in the pathogenesis of ACP.']	(29751, 29921)
864	superficial_relationship	PMC7074265	[(29967, 29971)]	role	['This paper aimed to demonstrate the critical role played by inflammation in the pathogenesis of ACP.']	(29922, 30022)
865	superficial_relationship	PMC7074265	[(30194, 30198)]	role	['Given that human ACPs seem to harbor a very strong SASP signature and the SASP induces a strong pro-inflammatory state, it is very possible that the SASP plays a critical role in producing the pro-inflammatory milieu and invasive nature of ACP.']	(30023, 30267)
866	superficial_relationship	PMC7074265	[(30540, 30544)]	role	['Conclusions\n\nA significant and growing body of evidence points to a critical role in the activation of inflammation and the immune response in the pathogenesis of ACP.']	(30463, 30630)
867	superficial_relationship	PMC7074265	[(30881, 30889)]	involved	['Many of these employed advanced genomic, proteomic and transcriptomic techniques to demonstrate expression of multiple genes involved in the inflammatory and immune response in these tumors.']	(30756, 30946)
868	superficial_relationship	PMC7074265	[(31120, 31128)]	efficacy	['Specifically, due to existing experience combined with proven efficacy in other cancers and diseases, IL-6 and the immune checkpoint inhibitors (anti-PD-1/PD-L1 and anti-CTLA-4) may represent particularly good targets/therapies.']	(31058, 31286)
869	superficial_relationship	PMC7074265	[(31287, 31296)]	Similarly	['Similarly, combinations of such agents have proven very effective in prolonging survival in malignant cancer such as melanoma, renal cell carcinoma and non-small-cell lung cancer that were failing more traditional treatment.']	(31287, 31511)
870	superficial_relationship	PMC7074265	[(31880, 31884)]	role	['demonstrated that MAPK/ERK pathway likely plays a pivotal role in the pathogenesis of both murine and human ACP.']	(31822, 31934)
871	superficial_relationship	PMC7074265	[(32124, 32128)]	role	['Finally, recent work has also demonstrated the pivotal role played by senescence and the SASP in the pathogenesis of these tumors.']	(32069, 32199)
872	superficial_relationship	PMC7074265	[(34997, 35001)]	role	['Caption (TABLE-WRAP): TABLE 1\n\nKey studies that have demonstrated the key role of the inflammatory/immune response in the pathogenesis of adamantinomatous craniopharyngioma.']	(34923, 35096)
873	superficial_relationship	PMC7074265	[(36425, 36429)]	role	['2018 \tdemonstrated the expression of PD-L1 in epithelial cells lining the cysts and intrinsic PD-1 expression in the beta-catenin over expressing whorl-like epithelial cell clusters in ACP\tThe first paper to demonstrate that immune checkpoint inhibitors may play a role in ACP treatments']	(36160, 36447)
1097	superficial_relationship	PMC6712354	[(386, 393)]	factors	['The 10-year survival for patients diagnosed with craniopharyngioma ranges between 64 and 92%, but complicating factors such as location, common cyst formation, and potential hypothalamic infiltration cause significant morbidity in this population.']	(275, 522)
1098	superficial_relationship	PMC6712354	[(749, 759)]	associated	['Research has raised concerns regarding the efficacy and side effects associated with these conventional therapies, as well as with the difficulty in treating recurrent cystic ACP.']	(680, 859)
1099	superficial_relationship	PMC6712354	[(2193, 2203)]	associated	['As such, ACP has been associated with the lowest quality of life scores of any pediatric brain tumor.']	(2171, 2272)
1100	superficial_relationship	PMC6712354	[(2587, 2597)]	associated	['Furthermore, after many years of use, each has been shown to be associated with shortcomings regarding clinical efficacy and/or side effects especially when observed within the framework of ACP as a chronic disease.']	(2523, 2738)
1101	superficial_relationship	PMC6712354	[(4442, 4452)]	associated	['Adverse events associated with tocilizumab are infection, neutropenia, thrombocytopenia, and elevated liver enzymes.']	(4427, 4543)
1102	superficial_relationship	PMC6712354	[(6685, 6695)]	attributed	['This swelling was ultimately attributed to cyst fluid tracking along the outside of the catheter and under the Ommaya reservoir into the subcutaneous soft tissues.']	(6656, 6819)
1103	superficial_relationship	PMC6712354	[(8678, 8688)]	coincident	['Following an additional 3 months of therapy, the patient was admitted to the Emergency Department for seizure episodes coincident with the collapse of multiple cysts, although it could not be definitively determined that the seizures were related to the cyst collapse.']	(8559, 8827)
1104	superficial_relationship	PMC6712354	[(8798, 8805)]	related	['Following an additional 3 months of therapy, the patient was admitted to the Emergency Department for seizure episodes coincident with the collapse of multiple cysts, although it could not be definitively determined that the seizures were related to the cyst collapse.']	(8559, 8827)
1105	superficial_relationship	PMC6712354	[(9101, 9111)]	associated	['EEG evidence shows seizures arise in the right temporal region which is associated with significant cystic disease burden and felt to be the underlying cause of his seizures.']	(9029, 9203)
1106	superficial_relationship	PMC6712354	[(9170, 9180)]	underlying	['EEG evidence shows seizures arise in the right temporal region which is associated with significant cystic disease burden and felt to be the underlying cause of his seizures.']	(9029, 9203)
1107	superficial_relationship	PMC6712354	[(12674, 12680)]	led to	['Resumption of scheduled cyst aspiration again led to a decrease in the cyst size (Figure 2, graph).']	(12628, 12727)
1108	superficial_relationship	PMC6712354	[(14233, 14241)]	based on	['The biological basis for this was based on recent studies that demonstrated elevated IL-6R levels and IL-6 transcript levels in ACP cyst fluid and solid tissue, respectively.']	(14199, 14373)
1109	superficial_relationship	PMC6712354	[(16505, 16512)]	effects	['Bevacizumab has also been shown recently to have clinical and radiographic effects in adult PA patients and has been shown to be a safe and tolerated therapy in pediatric patients with PA and other forms of low-grade glioma.']	(16430, 16654)
1110	superficial_relationship	PMC6712354	[(16952, 16961)]	effective	['These two case studies suggest that the combination use of systemically administered tocilizumab and bevacizumab may be effective in pediatric patients with primarily cystic craniopharyngioma.']	(16832, 17024)
1371	superficial_relationship	PMC5904225	[(1007, 1017)]	associated	['To achieve this goal, we have combined laser capture microdissection with computational analyses to reveal groups of genes that are associated with either epithelial tumour cells (clusters and palisading epithelium), glial tissue or immune infiltrate.']	(875, 1126)
1372	superficial_relationship	PMC5904225	[(1259, 1268)]	analogous	['We use these human ACP molecular signatures and RNA-Seq data from two ACP mouse models to reveal that cell clusters are molecularly analogous to the enamel knot, a critical signalling centre controlling normal tooth morphogenesis.']	(1127, 1357)
1373	superficial_relationship	PMC5904225	[(3670, 3681)]	correlating	['However, nucleo-cytoplasmic accumulation of Î²-catenin is limited to only a small proportion of cells, often correlating with epithelial whorl-like structures (referred to as Î²-catenin-accumulating cell clusters), or in single cells throughout the tumour.']	(3561, 3817)
1374	superficial_relationship	PMC5904225	[(3845, 3854)]	correlate	['As expected, these regions correlate with WNT pathway activation, evidenced by the expression of pathway target genes (e.g.']	(3818, 3941)
1375	superficial_relationship	PMC5904225	[(4515, 4525)]	underlying	['However, the molecular mechanisms underlying these commonalities are not well understood.']	(4481, 4570)
1376	superficial_relationship	PMC5904225	[(5092, 5099)]	driving	['Evidence gathered from both models suggests these clusters act in a paracrine manner, driving tumour growth and/or invasion into surrounding tissues through the secretion of a wide range of factors (e.g.']	(5006, 5209)
1377	superficial_relationship	PMC5904225	[(6130, 6141)]	correlation	['However, correlation between dysregulated gene pathways in human ACP and tumour architecture has been limited to the analyses of specific proteins by immunostaining.']	(6121, 6286)
1378	superficial_relationship	PMC5904225	[(7401, 7412)]	resemblance	['Our data provide a molecular rationale for the resemblance of ACP and tooth development and highlight a complex signalling cascade orchestrated by the cluster cells.']	(7354, 7519)
1379	superficial_relationship	PMC5904225	[(11524, 11535)]	correlation	['b Scatterplot revealing a significant correlation between CTNNB1 mutation frequency and histologically assessed tumour content.']	(11486, 11613)
1380	superficial_relationship	PMC5904225	[(13183, 13194)]	correlation	['For instance, the brown module shows a strong correlation with tumour content and mutational frequency, whilst the blue module correlates with the presence of glial reactive tissue and GFAP\n\nA total of 18 primary ACP samples and six control tissues (three fetal pituitaries and three non-functioning pituitary adenomas, NFPA) were analysed by RNA-Seq.']	(13137, 13488)
