	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
926	important_consideration	PMC7074265	[(15439, 15445)]	safety	['The use of intracystic IFN-alpha in the treatment of cystic ACP has been established for several years and numerous studies have demonstrated its safety and efficacy.']	(15293, 15459)
927	important_consideration	PMC7074265	[(15837, 15846)]	desirable	['Such a delay is often desirable, as it by may allow a childâ\x80\x99s developing brain to mature further prior to undergoing inherently risky surgery and radiation therapy.']	(15815, 15981)
928	important_consideration	PMC7074265	[(16537, 16545)]	critical	['The Solid Component of ACP Also Demonstrates Elevated Levels of Several Inflammatory Markers\n\nMultiple studies have also identified high levels of cytokines and inflammatory markers in the solid component of ACPs, lending further support to the theory that inflammation plays a critical role in pathogenesis.']	(16259, 16567)
929	important_consideration	PMC7074265	[(17291, 17300)]	important	['As previously stated, these proteins are neutrophil-derived proteins that play an important role in the innate immune response and in inflammation.']	(17209, 17356)
930	important_consideration	PMC7074265	[(17464, 17473)]	important	['Their detection in the solid portion of ACP again seems to confirm that the inflammatory response plays an important role in ACP tumorigenesis.']	(17357, 17500)
931	important_consideration	PMC7074265	[(19099, 19108)]	important	['PD-1 is an important protein involved in inhibitory immune signaling and is an essential regulator of the adaptive immune response.']	(19088, 19219)
932	important_consideration	PMC7074265	[(19167, 19176)]	essential	['PD-1 is an important protein involved in inhibitory immune signaling and is an essential regulator of the adaptive immune response.']	(19088, 19219)
933	important_consideration	PMC7074265	[(20660, 20667)]	benefit	['They found that in their cohort only the expression of PD-L1 by tumor cells correlated with both an objective response (as defined by the â\x80\x9cResponse evaluation criteria in Solid Tumorsâ\x80\x9d or RECIST criteria) and clinical benefit (p = 0.025 and 0.005 respectively).']	(20438, 20703)
934	important_consideration	PMC7074265	[(21151, 21160)]	important	['In addition, it is important to reiterate that even in those tumors expressing PD-L1 on tumor cells, only 39% of patients (9 out of 23) had an objective response.']	(21132, 21294)
935	important_consideration	PMC7074265	[(21164, 21173)]	...reiterate	['In addition, it is important to reiterate that even in those tumors expressing PD-L1 on tumor cells, only 39% of patients (9 out of 23) had an objective response.']	(21132, 21294)
936	important_consideration	PMC7074265	[(21937, 21944)]	pivotal	['As previously discussed, these clusters are thought to play a pivotal role in tumor growth in ACP via a number of mechanisms, rendering targeting of PD-1 as an attractive potential therapy.']	(21875, 22064)
937	important_consideration	PMC7074265	[(24024, 24033)]	necessary	['of elevated PD-1/PD-L1 expression in ACP are exciting and may result in an alternative treatment strategy in resistant and multiply recurrent cases, further investigation is necessary to fully elucidate the implications of this increased PD-1/PD-L1 expression in ACP before any widespread implementation.']	(23850, 24154)
938	important_consideration	PMC7074265	[(24057, 24069)]	implications	['of elevated PD-1/PD-L1 expression in ACP are exciting and may result in an alternative treatment strategy in resistant and multiply recurrent cases, further investigation is necessary to fully elucidate the implications of this increased PD-1/PD-L1 expression in ACP before any widespread implementation.']	(23850, 24154)
939	important_consideration	PMC7074265	[(24236, 24241)]	major	['CTLA-4 Inhibition and Its Potential Use in the Treatment of ACP\n\nThe other major group of immune checkpoint inhibitors that have become increasingly utilized in cancer are the CTLA-4 inhibitors of which ipilimumab is the classic example.']	(24161, 24398)
940	important_consideration	PMC7074265	[(24736, 24743)]	benefit	['They demonstrated a statistically significant, although modest benefit, in terms of survival for patients in the ipilimumab group.']	(24673, 24803)
941	important_consideration	PMC7074265	[(27184, 27195)]	devastating	['Given the often-aggressive clinical course, and devastating effects this disease can have on patientâ\x80\x99s quality of life such potential is surely worth investigating.']	(27136, 27302)
942	important_consideration	PMC7074265	[(27275, 27281)]	surely	['Given the often-aggressive clinical course, and devastating effects this disease can have on patientâ\x80\x99s quality of life such potential is surely worth investigating.']	(27136, 27302)
943	important_consideration	PMC7074265	[(28410, 28419)]	important	['found that IL-6 was the most important in allowing senescent cells to promote cell invasion.']	(28381, 28473)
944	important_consideration	PMC7074265	[(29761, 29769)]	critical	['Given the critical role that these cell clusters are thought to play in ACP tumorigenesis, they posited that the SASP may play a critical role in the pathogenesis of ACP.']	(29751, 29921)
945	important_consideration	PMC7074265	[(29880, 29888)]	critical	['Given the critical role that these cell clusters are thought to play in ACP tumorigenesis, they posited that the SASP may play a critical role in the pathogenesis of ACP.']	(29751, 29921)
946	important_consideration	PMC7074265	[(29958, 29966)]	critical	['This paper aimed to demonstrate the critical role played by inflammation in the pathogenesis of ACP.']	(29922, 30022)
947	important_consideration	PMC7074265	[(30185, 30193)]	critical	['Given that human ACPs seem to harbor a very strong SASP signature and the SASP induces a strong pro-inflammatory state, it is very possible that the SASP plays a critical role in producing the pro-inflammatory milieu and invasive nature of ACP.']	(30023, 30267)
948	important_consideration	PMC7074265	[(30531, 30539)]	critical	['Conclusions\n\nA significant and growing body of evidence points to a critical role in the activation of inflammation and the immune response in the pathogenesis of ACP.']	(30463, 30630)
949	important_consideration	PMC7074265	[(31872, 31879)]	pivotal	['demonstrated that MAPK/ERK pathway likely plays a pivotal role in the pathogenesis of both murine and human ACP.']	(31822, 31934)
950	important_consideration	PMC7074265	[(32116, 32123)]	pivotal	['Finally, recent work has also demonstrated the pivotal role played by senescence and the SASP in the pathogenesis of these tumors.']	(32069, 32199)
951	important_consideration	PMC7074265	[(32659, 32664)]	vital	['In addition, due to the rarity of the disease and the scarcity of tumor tissue it is vital that pediatric centers continue to work together to share knowledge and tissue in an effort to accelerate the development of safe and efficacious treatments.']	(32574, 32822)
952	important_consideration	PMC7074265	[(32790, 32794)]	safe	['In addition, due to the rarity of the disease and the scarcity of tumor tissue it is vital that pediatric centers continue to work together to share knowledge and tissue in an effort to accelerate the development of safe and efficacious treatments.']	(32574, 32822)
953	important_consideration	PMC7074265	[(32892, 32901)]	suffering	['Such efforts will hopefully result in improved outcomes for children suffering from this chronic and often devastating disease.']	(32823, 32950)
954	important_consideration	PMC7074265	[(32930, 32941)]	devastating	['Such efforts will hopefully result in improved outcomes for children suffering from this chronic and often devastating disease.']	(32823, 32950)
955	important_consideration	PMC7074265	[(35423, 35433)]	importance	['2010 \tIdentified the presence of alpha-defensins 1â\x80\x933 in ACP cyst fluid\tDemonstrated the importance of inflammation the genesis of ACP cysts\t \tGump et al.']	(35333, 35488)
1117	important_consideration	PMC6712354	[(1641, 1652)]	devastating	['Introduction\n\nAdamantinomatous craniopharyngioma (ACP) is a neurologically devastating chronic disease with morbidity that far outweighs the mortality risk.']	(1566, 1722)
1118	important_consideration	PMC6712354	[(1717, 1721)]	risk	['Introduction\n\nAdamantinomatous craniopharyngioma (ACP) is a neurologically devastating chronic disease with morbidity that far outweighs the mortality risk.']	(1566, 1722)
1119	important_consideration	PMC6712354	[(2152, 2158)]	severe	"[""ACP is among a growing number of pediatric brain tumors in which tumor growth can often be controlled with 10-year survival ranging between 64 and 92% however, ACP's suprasellar location and propensity for cyst formation [present in ~90% ] and hypothalamic infiltration predispose many children to a life of severe disability.""]"	(1844, 2170)
1120	important_consideration	PMC6712354	[(2337, 2341)]	safe	['Therapeutic modalities for children with ACP include maximally-safe surgery, radiation, and cyst-directed therapies, such as interferon and bleomycin.']	(2274, 2424)
1121	important_consideration	PMC6712354	[(2900, 2913)]	unfortunately	['This mutation is, unfortunately, not currently therapeutically targetable and is present in a minority of ACP cells, suggesting additional pathogenic drivers.']	(2882, 3040)
1122	important_consideration	PMC6712354	[(3855, 3864)]	relevance	['While the precise mechanism of paracrine signaling is not yet known, IL-6/IL-6R blockade may hold therapeutic relevance for ACP.']	(3745, 3873)
1123	important_consideration	PMC6712354	[(9465, 9473)]	required	['The patient experienced increased headaches and required intensified supportive care including narcotic pain medication to support his pain control needs.']	(9417, 9571)
1124	important_consideration	PMC6712354	[(9697, 9702)]	risks	['Treatment options were discussed including surgery and radiation, but both options were deemed to have significant morbidity risks by the family, and they requested an alternative chemotherapy plan.']	(9572, 9770)
1125	important_consideration	PMC6712354	[(15111, 15120)]	relevance	['In both cases presented, the cystic portion of tumor responded, further supporting the potential relevance of this therapy in children with cystic ACP.']	(15014, 15165)
1126	important_consideration	PMC6712354	[(16561, 16565)]	safe	['Bevacizumab has also been shown recently to have clinical and radiographic effects in adult PA patients and has been shown to be a safe and tolerated therapy in pediatric patients with PA and other forms of low-grade glioma.']	(16430, 16654)
1434	important_consideration	PMC5904225	[(1291, 1299)]	critical	['We use these human ACP molecular signatures and RNA-Seq data from two ACP mouse models to reveal that cell clusters are molecularly analogous to the enamel knot, a critical signalling centre controlling normal tooth morphogenesis.']	(1127, 1357)
1435	important_consideration	PMC5904225	[(2717, 2728)]	most common	['Introduction\n\nAdamantinomatous craniopharyngioma (ACP) is the most common tumour of the sellar region in children.']	(2655, 2769)
1436	important_consideration	PMC5904225	[(2978, 2984)]	severe	['Despite being cytologically benign, ACPs display clinically aggressive behaviour such as destruction of the pituitary gland and invasion of the hypothalamus and visual pathways, altogether leading to chronic severe morbidity and increased mortality during long-term follow-up.']	(2770, 3046)
1437	important_consideration	PMC5904225	[(6373, 6382)]	important	['Revealing which pathways are dysregulated in specific tumour cellular compartments is important to increase our understanding of the pathogenesis of human ACP.']	(6287, 6446)
1438	important_consideration	PMC5904225	[(6469, 6478)]	necessary	['Additionally, it is a necessary step to determine which cells are likely to be susceptible to specific targeted therapies, helping predict possible outcomes.']	(6447, 6604)
1439	important_consideration	PMC5904225	[(7532, 7541)]	relevance	['Of clinical relevance, we identify the MAPK/ERK pathway and inflammasome signalling as potentially targetable pathways and provide preclinical evidence supporting the use of MEK inhibitors against human ACP.']	(7520, 7727)
1440	important_consideration	PMC5904225	[(26849, 26857)]	critical	['By comparing the molecular signatures of specific tumour compartments obtained by LCM with curated gene sets derived from distinct cell types present during tooth development, we identified molecular similarities between the ACP Î²-catenin-accumulating cell clusters and the enamel knot, a critical signalling centre within the developing tooth.']	(26559, 26904)
1441	important_consideration	PMC5904225	[(36782, 36791)]	important	['Preclinical studies provide support for an important role of the MAPK/ERK pathway in the pathogenesis of both human and mouse ACP\n\nTo further understand the role of the MAPK/ERK pathway in human ACP and to test its potential as a therapeutic target, we targeted this pathway using trametinib, a specific MEK inhibitor that has shown promising results in MAPK/ERK-driven solid tumours and currently being trialled in children and adolescents with a variety of solid tumours (NIH-NCI clinical trial: NCT02124772).']	(36739, 37250)
1442	important_consideration	PMC5904225	[(41612, 41624)]	significance	['Similarly, assessment of apoptosis uncovered a dose-dependent increase in apoptosis, which reached significance at 20Â\xa0nM (vehicle, 1.43%â\x80\x89Â±â\x80\x890.404; 2Â\xa0nM trametinib, 1.99%â\x80\x89Â±â\x80\x890.514; 20Â\xa0nM trametinib, 3.44%â\x80\x89Â±â\x80\x891.56; meanâ\x80\x89Â±â\x80\x89standard deviation; Kruskalâ\x80\x93Wallis test followed by Dunnâ\x80\x99s multiple comparison test; vehicle vs 2Â\xa0nM pâ\x80\x89=â\x80\x890.07033; vehicle vs 20Â\xa0nM pâ\x80\x89=â\x80\x890.000052).']	(41513, 41912)
1443	important_consideration	PMC5904225	[(45189, 45197)]	reliable	['Immunohistochemistry against IL1B, IL6 and IL8 did not yield reliable results in our hands using different antibodies.']	(45128, 45246)
1444	important_consideration	PMC5904225	[(51383, 51394)]	importantly	['Through these analyses, we have identified and validated the expression of novel ACP genes, demonstrated the molecular similarities between human ACP and tooth development, revealed the MAPK/ERK pathway and inflammasome signalling as two novel targetable pathways and importantly, provided preliminary data supporting the use of MEK inhibitors against human ACP.']	(51115, 51477)
1445	important_consideration	PMC5904225	[(52899, 52909)]	importance	['The importance for many of these genes and pathways has been functionally explored in the developing tooth, where their manipulation alters the number of teeth and/or their morphogenesis.']	(52895, 53082)
1446	important_consideration	PMC5904225	[(54066, 54076)]	importance	['We show that MAPK/ERK pathway inhibition ex vivo using trametinib is associated with decreased proliferation and increased apoptosis in both mouse and human ACP, suggesting that other pathways of importance during tooth development may also be relevant in the context of ACP pathogenesis.']	(53870, 54158)
1447	important_consideration	PMC5904225	[(54545, 54554)]	important	['This finding could have important therapeutic consequences.']	(54521, 54580)
1695	important_consideration	PMC4438576	[(510, 514)]	poor	['Despite a high survival rate with current surgical and radiation therapy (75â\x80\x9395Â\xa0% at 10Â\xa0years), ACP is associated with debilitating visual, endocrine, neurocognitive and psychological morbidity, resulting in excheptionally poor quality of life for survivors.']	(283, 545)
1696	important_consideration	PMC4438576	[(1995, 2006)]	most common	['Introduction\n\nAdamantinomatous craniopharyngioma (ACP) is the most common non-neural brain tumor with an incidence of approximately 1.9 cases/million patient-years in children.']	(1933, 2109)
1697	important_consideration	PMC4438576	[(2663, 2677)]	increased risk	['This propensity to invade adjacent structures, in addition to the difficult surgical location, often precludes total resection in order to avoid the significantly increased risk of visual and hypothalamic damage associated with attempts to completely remove the tumor.']	(2500, 2768)
1698	important_consideration	PMC4438576	[(3176, 3181)]	still	['While conservative surgery and radiation confer low mortality, the morbidity for survivors is still unacceptably high.']	(3082, 3200)
1699	important_consideration	PMC4438576	[(3457, 3466)]	necessary	['Lifelong care is necessary for most childhood craniopharyngioma patients and ACP and is considered by many to be a chronic disease.']	(3440, 3571)
1700	important_consideration	PMC4438576	[(3528, 3538)]	considered	['Lifelong care is necessary for most childhood craniopharyngioma patients and ACP and is considered by many to be a chronic disease.']	(3440, 3571)
1701	important_consideration	PMC4438576	[(3884, 3892)]	critical	['Such a paradigm change in ACP treatment is critical to improving long term QoL for patients with this debilitating disease.']	(3841, 3964)
1702	important_consideration	PMC4438576	[(6546, 6554)]	critical	['Global gene expression analysis is therefore critical for determining the epigenetic effect of aberrant Î²-catenin driven transcription in ACP in order to find targets for rational therapy.']	(6501, 6690)
1703	important_consideration	PMC4438576	[(17570, 17579)]	relevance	['To explore the clinical relevance of our human pediatric ACP transcriptomic data, we screened the ACP signature for upregulation of genes associated with potential oncological drug targets for the treatment of these tumors.']	(17546, 17769)
1704	important_consideration	PMC4438576	[(26620, 26628)]	critical	['TP63 expression is also extraordinarily high in ACP (Fig.Â\xa04a); as a regulator of odontogenic, epidermal and keratinocyte development, and in regulation of stemness, p63 may play a critical role in ACP development and morphogenesis.']	(26439, 26671)
1705	important_consideration	PMC4438576	[(26848, 26857)]	relevance	['The genetic relevance of the high levels of expression at this locus is unclear.']	(26836, 26916)
1706	important_consideration	PMC4438576	[(28152, 28160)]	Critical	['Critical developmental and survival pathway gene expression patterns reveal a potential role for EGFR, Six family transcription factors, Shh and FGFs in ACP pathogenesis (Fig.Â\xa05bâ\x80\x93f).']	(28152, 28337)
1707	important_consideration	PMC4438576	[(32743, 32751)]	requires	['Intracystic delivery of therapeutic agents (interferon-alpha, bleomycin or Ytrrium90) has shown some efficacy in treating ACP, but this approach is limited by the requirement of a single cyst in the presenting tumor and requires stereotactic surgery to place a catheter and Ommaya reservoir for delivery.']	(32523, 32827)
1708	important_consideration	PMC4438576	[(32856, 32862)]	safely	['Systemic therapy could more safely and more effectively treat children with ACP.']	(32828, 32908)
