	IGNORANCE CATEGORY	ARTICLE	CUE SPAN	CUE	SENTENCE	SENTENCE SPAN
994	alternative_options_controversy	PMC7074265	[(26528, 26537)]	different	['Furthermore, recent trials have demonstrated that combining different types of immune checkpoint inhibitors can lead to a survival advantage for patients with treatment refractory cancers.']	(26468, 26656)
995	alternative_options_controversy	PMC7074265	[(27725, 27738)]	Paradoxically	['Paradoxically, senescent cells can go on to develop secretory functions that result in changes to the cellular microenvironment and may ultimately promote tumor growth.']	(27725, 27893)
996	alternative_options_controversy	PMC7074265	[(29039, 29044)]	other	['In addition, other studies, such as those by Gump et al., and Apps et al., used various techniques to demonstrate the overexpression of several of these proteins in human ACP.']	(29026, 29201)
997	alternative_options_controversy	PMC7074265	[(32960, 32965)]	other	['Finally, other advanced techniques are being developed that continue to enhance our ability to better diagnose, and identify biomarkers in oncologic diseases that may result in the development of better therapeutics.']	(32951, 33167)
998	alternative_options_controversy	PMC7074265	[(33204, 33206)]	if	['It is possible that such techniques if applied to ACPs could result in significant advances in the diagnosis and treatment of ACP in the future.']	(33168, 33312)
1132	alternative_options_controversy	PMC6712354	[(1453, 1462)]	assertion	"[""Both patients' tumors had a significant response, with decreased cyst burden, supporting the assertion that tocilizumab with or without bevacizumab may be an option for patients suffering from cystic ACP.""]"	(1360, 1564)
1133	alternative_options_controversy	PMC6712354	[(3745, 3750)]	While	['While the precise mechanism of paracrine signaling is not yet known, IL-6/IL-6R blockade may hold therapeutic relevance for ACP.']	(3745, 3873)
1134	alternative_options_controversy	PMC6712354	[(8230, 8238)]	outweigh	['Given his young age and the large potential radiation field, the risks of radiation therapy were thought to outweigh the benefit, and he was offered treatment with tociliziumab (12 mg/kg IV q2 weeks) on a compassionate use basis, which he received for 6 months and tolerated well.']	(8122, 8402)
1463	alternative_options_controversy	PMC5904225	[(3391, 3396)]	while	['A pathognomonic feature of ACP is the presence of anuclear ghost cells, also known as â\x80\x9cwet keratinâ\x80\x9d, while other common features include calcification and cholesterol clefts.']	(3286, 3464)
1464	alternative_options_controversy	PMC5904225	[(3397, 3402)]	other	['A pathognomonic feature of ACP is the presence of anuclear ghost cells, also known as â\x80\x9cwet keratinâ\x80\x9d, while other common features include calcification and cholesterol clefts.']	(3286, 3464)
1465	alternative_options_controversy	PMC5904225	[(3561, 3568)]	However	['However, nucleo-cytoplasmic accumulation of Î²-catenin is limited to only a small proportion of cells, often correlating with epithelial whorl-like structures (referred to as Î²-catenin-accumulating cell clusters), or in single cells throughout the tumour.']	(3561, 3817)
1466	alternative_options_controversy	PMC5904225	[(3959, 3970)]	In contrast	['In contrast, in other histological compartments such as the palisading epithelium or stellate reticulum, Î²-catenin expression is limited to the cell membrane and activation of the WNT pathway is less pronounced.']	(3959, 4171)
1467	alternative_options_controversy	PMC5904225	[(3975, 3980)]	other	['In contrast, in other histological compartments such as the palisading epithelium or stellate reticulum, Î²-catenin expression is limited to the cell membrane and activation of the WNT pathway is less pronounced.']	(3959, 4171)
1468	alternative_options_controversy	PMC5904225	[(4481, 4488)]	However	['However, the molecular mechanisms underlying these commonalities are not well understood.']	(4481, 4570)
1469	alternative_options_controversy	PMC5904225	[(5034, 5040)]	models	['Evidence gathered from both models suggests these clusters act in a paracrine manner, driving tumour growth and/or invasion into surrounding tissues through the secretion of a wide range of factors (e.g.']	(5006, 5209)
1470	alternative_options_controversy	PMC5904225	[(5768, 5773)]	other	['Two recent publications have analysed mRNA expression microarray profiles of ACPs, comparing either with other tumour types and control tissues, or with the BRAF mutation-driven papillary craniopharyngioma (PCP) subtype.']	(5663, 5883)
1471	alternative_options_controversy	PMC5904225	[(5919, 5930)]	differences	['These studies have highlighted the differences between ACP and PCP and identified a number of potential therapeutic targets using differential expression analysis, many of these previously anticipated by studies using the murine models.']	(5884, 6120)
1472	alternative_options_controversy	PMC5904225	[(6121, 6128)]	However	['However, correlation between dysregulated gene pathways in human ACP and tumour architecture has been limited to the analyses of specific proteins by immunostaining.']	(6121, 6286)
1473	alternative_options_controversy	PMC5904225	[(13241, 13247)]	whilst	['For instance, the brown module shows a strong correlation with tumour content and mutational frequency, whilst the blue module correlates with the presence of glial reactive tissue and GFAP\n\nA total of 18 primary ACP samples and six control tissues (three fetal pituitaries and three non-functioning pituitary adenomas, NFPA) were analysed by RNA-Seq.']	(13137, 13488)
1474	alternative_options_controversy	PMC5904225	[(15925, 15927)]	if	['Computational modular analysis and transcriptomics of laser capture microdissected tumour cells reveal the molecular signatures of specific cellular compartments\n\nNext, we aimed to further dissect the molecular signatures obtained from the RNA-Seq data and establish if these correlated with particular tumour characteristics including diagnosis, percentage of tumour content, CTNNB1 mutation allele frequency and the presence of specific histological features.']	(15658, 16119)
1475	alternative_options_controversy	PMC5904225	[(19110, 19121)]	In contrast	['In contrast, both the blue and turquoise module genes are predominantly expressed by reactive glia.']	(19110, 19209)
1476	alternative_options_controversy	PMC5904225	[(20270, 20276)]	whilst	['clusters plus palisading epithelium, PE) when compared with glial reactive tissue (normalised enrichment score (NES)â\x80\x89=â\x80\x891.52, false discovery rate (FDR)â\x80\x89=â\x80\x890.106), whilst an inflammatory response signature was associated with the glial reactive tissue (NESâ\x80\x89=â\x80\x89â\x88\x92â\x80\x891.87, FDRâ\x80\x89=â\x80\x890.03) (Fig.Â\xa02c).']	(20100, 20408)
1477	alternative_options_controversy	PMC5904225	[(21183, 21194)]	In contrast	['In contrast, both the blue and turquoise module genes were predominantly expressed by reactive glia (blue, NESâ\x80\x89=â\x80\x89â\x88\x92â\x80\x893.36; turquoise, NESâ\x80\x89=â\x80\x89â\x88\x92â\x80\x893.06; FDRâ\x80\x89<â\x80\x890.001) (Fig.Â\xa02d).']	(21183, 21373)
1478	alternative_options_controversy	PMC5904225	[(22086, 22089)]	but	['TP63 has previously been shown to be expressed in the tumour cells in human ACP, but APCDD1L and BCL11B have not been implicated in ACP.']	(22005, 22141)
1479	alternative_options_controversy	PMC5904225	[(26371, 26382)]	In contrast	['In contrast, genes specifically expressed in dental mesenchyme-derived odontoblasts were not up-regulated in human ACP (e.g.']	(26371, 26495)
1480	alternative_options_controversy	PMC5904225	[(29653, 29656)]	but	['Expression of p21 has recently been reported to be enriched in the clusters in mouse ACP, but EDAR immunostaining was inconclusive, possibly because the antibody does not recognise mouse EDAR.']	(29563, 29755)
1481	alternative_options_controversy	PMC5904225	[(29681, 29693)]	inconclusive	['Expression of p21 has recently been reported to be enriched in the clusters in mouse ACP, but EDAR immunostaining was inconclusive, possibly because the antibody does not recognise mouse EDAR.']	(29563, 29755)
1482	alternative_options_controversy	PMC5904225	[(30122, 30129)]	whether	['Cell clusters orchestrate paracrine signalling within human and murine ACP\n\nThe molecular similarities between human clusters and the enamel knot prompted us to explore further whether the clusters may also act as signalling centres in human ACP tumours.']	(29945, 30199)
1483	alternative_options_controversy	PMC5904225	[(30382, 30388)]	either	['In agreement with this notion, our RNA profiling revealed that human ACP clusters expressed high levels of members of the FGF, BMP and WNT families of secreted factors compared with either palisading epithelium or reactive glia [Suppl.']	(30200, 30435)
1484	alternative_options_controversy	PMC5904225	[(36085, 36088)]	but	['Scale bars 50Â\xa0Î¼m\n\nWe have previously shown that murine clusters in the Hesx1Cre/+/Ctnnb1lox(ex3)/+ embryonic model of ACP also express several genes of the FGF, TGFÎ² and BMP families, but the activation of these pathways has not been demonstrated so far.']	(35898, 36155)
1485	alternative_options_controversy	PMC5904225	[(44631, 44644)]	as opposed to	['The expression of IL1B, IL18 and IL10 correlated significantly with the immune infiltrate and inflammatory cell markers, particularly CD14 and CD68 (râ\x80\x89>â\x80\x890.73, pâ\x80\x89<â\x80\x891â\x80\x89Ã\x97â\x80\x8910â\x88\x925), as opposed to CTNNB1 mutation allele frequency [Fig.Â\xa08b; Suppl.']	(44442, 44695)
1486	alternative_options_controversy	PMC5904225	[(44800, 44806)]	rather	['This suggests that cytokine expression predominantly derived from immune rather than tumour cells.']	(44727, 44825)
1487	alternative_options_controversy	PMC5904225	[(45225, 45234)]	different	['Immunohistochemistry against IL1B, IL6 and IL8 did not yield reliable results in our hands using different antibodies.']	(45128, 45246)
1722	alternative_options_controversy	PMC4438576	[(2298, 2306)]	Although	['Although seemingly well-demarcated on neuroimaging studies, histology reveals finger-like protrusions extending into neighboring visual and hypothalamic structures, eliciting tissue damage and gliosis.']	(2298, 2499)
1723	alternative_options_controversy	PMC4438576	[(2865, 2872)]	however	['The current standard of subtotal resection followed by radiation reduces some of the morbidity, however, it makes recurrence relatively common, even after apparently successful primary therapy.']	(2769, 2962)
1724	alternative_options_controversy	PMC4438576	[(3082, 3087)]	While	['While conservative surgery and radiation confer low mortality, the morbidity for survivors is still unacceptably high.']	(3082, 3200)
1725	alternative_options_controversy	PMC4438576	[(4425, 4437)]	Nevertheless	['Nevertheless, substantial progress has been made recently through tissue banking collaborations and â\x80\x9comicsâ\x80\x9d approaches.']	(4425, 4548)
1726	alternative_options_controversy	PMC4438576	[(4636, 4647)]	contrasting	['Virtually all craniopharyngiomas in childhood are of the adamantinomatous type (ACP), contrasting with adults in whom up to 10Â\xa0% of craniopharyngiomas are papillary, and are now known to be driven by BRAF V600E mutations.']	(4550, 4772)
1727	alternative_options_controversy	PMC4438576	[(4983, 4988)]	While	['While the reported frequency of CTNNB1 sequence alterations ranges from 16â\x80\x93100Â\xa0%, Brastianos and colleagues recently used whole exome sequencing and mass spectrometric genotyping to identify CTNNB1 mutations in 92â\x80\x9396Â\xa0% of ACP.']	(4983, 5215)
1728	alternative_options_controversy	PMC4438576	[(5230, 5237)]	however	['It is likely, however, that genetic, epigenetic or other biological factors in addition to CTNNB1 mutation contribute to the pathogenesis of ACP.']	(5216, 5361)
1729	alternative_options_controversy	PMC4438576	[(5264, 5266)]	or	['It is likely, however, that genetic, epigenetic or other biological factors in addition to CTNNB1 mutation contribute to the pathogenesis of ACP.']	(5216, 5361)
1730	alternative_options_controversy	PMC4438576	[(5267, 5272)]	other	['It is likely, however, that genetic, epigenetic or other biological factors in addition to CTNNB1 mutation contribute to the pathogenesis of ACP.']	(5216, 5361)
1731	alternative_options_controversy	PMC4438576	[(6249, 6260)]	By contrast	['By contrast, the identification of Î²-catenin/Wnt signaling as a driver of adamantinomatous craniopharyngioma (ACP) is of little use in guiding therapy because inhibitors of Wnt signaling downstream of Î²-catenin/TCF/LEF are not yet clinically viable.']	(6249, 6500)
1732	alternative_options_controversy	PMC4438576	[(17898, 17906)]	compared	['Genes with high expression in ACP samples (nâ\x80\x89=â\x80\x8915) versus all other normal and neoplastic tissue samples (nâ\x80\x89=â\x80\x89195) were compared to known targets of oncology drugs as published in the literature and compiled in IPA KnowledgeBase.']	(17770, 18007)
1733	alternative_options_controversy	PMC4438576	[(19259, 19264)]	other	['Isoform levels were compared to a panel of other pediatric brain tumor types and normal brain.']	(19216, 19310)
1734	alternative_options_controversy	PMC4438576	[(21805, 21810)]	While	['While it is perhaps not unexpected that a non-neural tumor like ACP clusters within this group of non-neural tumors, the fact that this cluster lies within the larger neuro-epithelial tumor and normal brain cluster and not with the pituitary tissues is difficult to interpret.']	(21805, 22081)
1735	alternative_options_controversy	PMC4438576	[(22141, 22150)]	different	['This raises the possibility that ACP may have a completely different origin than has been hypothesized; it is more likely however that it has differentiated in such a way that it shares a convergent expression profile in common with these tumors not due to a common tissue of origin.']	(22082, 22365)
1736	alternative_options_controversy	PMC4438576	[(22158, 22162)]	than	['This raises the possibility that ACP may have a completely different origin than has been hypothesized; it is more likely however that it has differentiated in such a way that it shares a convergent expression profile in common with these tumors not due to a common tissue of origin.']	(22082, 22365)
1737	alternative_options_controversy	PMC4438576	[(22204, 22211)]	however	['This raises the possibility that ACP may have a completely different origin than has been hypothesized; it is more likely however that it has differentiated in such a way that it shares a convergent expression profile in common with these tumors not due to a common tissue of origin.']	(22082, 22365)
1738	alternative_options_controversy	PMC4438576	[(27133, 27140)]	However	['However, consistent with the hypothesis that aberrant Wnt signaling (via mutant Î²-catenin) is responsible for the pathogenesis of ACP, Î²-catenin/TCF/LEF target genes are overexpressed an average of 32 fold over the other samples (Fig.Â\xa04c).']	(27133, 27375)
1739	alternative_options_controversy	PMC4438576	[(31123, 31126)]	but	['Many consider ACP to be a congenital midline developmental malformation, but the (albeit infrequent) occurrence of ACP in late adulthood and variable presentation are difficult to reconcile with this hypothesis.']	(31050, 31261)
1740	alternative_options_controversy	PMC4438576	[(31132, 31138)]	albeit	['Many consider ACP to be a congenital midline developmental malformation, but the (albeit infrequent) occurrence of ACP in late adulthood and variable presentation are difficult to reconcile with this hypothesis.']	(31050, 31261)
1741	alternative_options_controversy	PMC4438576	[(31347, 31358)]	conflicting	['The recognition that Î²-catenin dysregulation is responsible for ACP have led to two conflicting mouse models for the formation of ACP â\x80\x93 in mice an ACP-like tumor can develop from targeted CTNNB1 mutations in either pituitary oral ectoderm precursors in developing mice embryos or in pituitary stem cells in post-natal mice.']	(31262, 31588)
