TOKEN	TRUE	PREDICTED
been	O	O
rigorously	O	O
studied	O	O
;	O	O
the	O	O
few	O	O
studies	O	O
that	O	O
have	O	O
been	O	O
done	O	O
have	O	O
focused	O	O
on	O	O
specific	O	O
dietary	O	O
factors	O	O
,	O	O
and	O	O
the	O	O
results	O	O
have	O	O
been	O	O
mixed	O	O
.	O	O

The	O	O
NCCLS	O	O
is	O	O
a	O	O
population	O	O
-	O	O
based	O	O
case	O	O
–	O	O
control	O	O
study	O	O
of	O	O
risk	O	O
factors	O	O
for	O	O
child	O	O
leukemia	O	O
,	O	O
including	O	O
maternal	O	O
diet	O	O
.	O	O

It	O	O
is	O	O
the	O	O
first	O	O
study	O	O
to	O	O
capture	O	O
mothers	O	O
’	O	O
overall	O	O
dietary	O	O
patterns	O	O
and	O	O
relate	O	O
them	O	O
to	O	O
child	O	O
leukemia	O	O
.	O	O

Researchers	O	O
compared	O	O
138	O	O
mothers	O	O
of	O	O
children	O	O
diagnosed	O	O
with	O	O
ALL	O	O
with	O	O
a	O	O
control	O	O
group	O	O
of	O	O
138	O	O
mothers	O	O
whose	O	O
children	O	O
did	O	O
not	O	O
have	O	O
cancer	O	O
.	O	O

All	O	O
the	O	O
mothers	O	O
completed	O	O
a	O	O
questionnaire	O	O
pertaining	O	O
to	O	O
their	O	O
diet	O	O
in	O	O
the	O	O
12	O	O
months	O	O
prior	O	O
to	O	O
pregnancy	O	O
.	O	O

The	O	O
researchers	O	O
chose	O	O
this	O	O
period	O	O
as	O	O
a	O	O
more	O	O
accurate	O	O
reflection	O	O
of	O	O
each	O	O
woman	O	O
’	O	O
s	O	O
typical	O	O
diet	O	O
,	O	O
compared	O	O
to	O	O
pregnancy	O	O
,	O	O
when	O	O
diet	O	O
can	O	O
vary	O	O
with	O	O
the	O	O
degree	O	O
of	O	O
nausea	O	O
experienced	O	O
.	O	O

The	O	O
questionnaire	O	O
asked	O	O
about	O	O
76	O	O
food	O	O
items	O	O
,	O	O
plus	O	O
use	O	O
of	O	O
vitamins	O	O
,	O	O
certain	O	O
reduced	O	O
-	O	O
fat	O	O
foods	O	O
,	O	O
and	O	O
cooking	O	O
fat	O	O
.	O	O

The	O	O
researchers	O	O
found	O	O
that	O	O
the	O	O
more	O	O
vegetables	O	O
,	O	O
fruits	O	O
,	O	O
and	O	O
proteins	O	O
a	O	O
woman	O	O
ate	O	O
,	O	O
the	O	O
lower	O	O
the	O	O
risk	O	O
of	O	O
her	O	O
child	O	O
having	O	O
leukemia	O	O
.	O	O

Of	O	O
the	O	O
vegetables	O	O
and	O	O
fruits	O	O
,	O	O
carrots	O	O
and	O	O
cantaloupe	O	O
showed	O	O
the	O	O
highest	O	O
inverse	O	O
effect	O	O
,	O	O
perhaps	O	O
because	B	B
of	O	O
these	O	O
foods	O	O
’	O	O
high	O	O
carotenoid	O	O
content	O	O
.	O	O

String	O	O
beans	O	O
and	O	O
peas	O	O
also	O	O
correlated	O	O
inversely	O	O
with	O	O
ALL	O	O
risk	O	O
.	O	O

Among	O	O
the	O	O
proteins	O	O
,	O	O
beef	O	O
and	O	O
beans	O	O
—	O	O
both	O	O
sources	O	O
of	O	O
the	O	O
antioxidant	O	O
glutathione	O	O
—	O	O
showed	O	O
the	O	O
highest	O	O
inverse	O	O
effect	O	O
.	O	O

Use	O	O
of	O	O
vitamin	O	O
supplements	O	O
was	O	O
not	O	O
significantly	O	O
linked	O	O
to	O	O
leukemia	O	O
risk	O	O
.	O	O

The	O	O
authors	O	O
stress	O	O
that	O	O
dietary	O	O
factors	O	O
work	O	O
together	O	O
,	O	O
and	O	O
no	O	O
one	O	O
food	O	O
should	O	O
be	O	O
singled	O	O
out	O	O
in	O	O
attributing	O	O
risk	O	O
or	O	O
benefit	O	O
.	O	O

Further	O	O
,	O	O
a	O	O
cause	O	O
-	O	O
and	O	O
-	O	O
effect	O	O
relationship	O	O
can	O	O
not	O	O
be	O	O
concluded	O	O
from	O	O
this	O	O
study	O	O
.	O	O

However	O	O
,	O	O
they	O	O
write	O	O
,	O	O
it	O	O
remains	O	O
prudent	O	O
for	O	O
women	O	O
who	O	O
are	O	O
pregnant	O	O
or	O	O
think	O	O
they	O	O
may	O	O
become	O	O
pregnant	O	O
to	O	O
eat	O	O
a	O	O
diet	O	O
rich	O	O
in	O	O
fruits	O	O
and	O	O
vegetables	O	O
.	O	O

PubMed	O	O
Central	O	O
:	O	O

Lesions	O	O
of	O	O
testis	O	O
and	O	O
epididymis	O	O
associated	O	O
with	O	O
prenatal	O	O
diethylstilbestrol	O	O
exposure	O	O
.	O	O

Abstract	O	O
Cryptorchidism	O	O
and	O	O
retention	O	O
of	O	O
Müllerian	O	O
duct	O	O
structures	O	O
occur	O	O
with	O	O
high	O	O
frequency	O	O
among	O	O
the	O	O
male	O	O
offspring	O	O
of	O	O
CD	O	O
-	O	O
1	O	O
mice	O	O
treated	O	O
with	O	O
100	O	O
micrograms	O	O
diethylstilbestrol	O	O
/	O	O
kg	O	O
body	O	O
weight	O	O
on	O	O
days	O	O
9	O	O
through	O	O
16	O	O
of	O	O
pregnancy	O	O
.	O	O

Hyperplasia	O	O
of	O	O
the	O	O
rete	O	O
testis	O	O
and	O	O
Müllerian	O	O
duct	O	O
structures	O	O
were	O	O
found	O	O
in	O	O
many	O	O
of	O	O
the	O	O
DES	O	O
-	O	O
treated	O	O
male	O	O
mice	O	O
,	O	O
as	O	O
was	O	O
a	O	O
low	O	O
but	O	O
significant	O	O
number	O	O
of	O	O
reproductive	O	O
tract	O	O
neoplasms	O	O
.	O	O

PubMed	O	O
Central	O	O
:	O	O

Results	O	O
from	O	O
an	O	O
international	O	O
case	O	O
-	O	O
control	O	O
study	O	O
of	O	O
childhood	O	O
brain	O	O
tumors	O	O
:	O	O
the	O	O
role	O	O
of	O	O
prenatal	O	O
vitamin	O	O
supplementation	O	O
.	O	O

Abstract	O	O
An	O	O
international	O	O
case	O	O
-	O	O
control	O	O
study	O	O
of	O	O
primary	O	O
pediatric	O	O
brain	O	O
tumors	O	O
included	O	O
interviews	O	O
with	O	O
mothers	O	O
of	O	O
cases	O	O
diagnosed	O	O
from	O	O
1976	O	O
to	O	O
1994	O	O
and	O	O
mothers	O	O
of	O	O
population	O	O
controls	O	O
.	O	O

Data	O	O
are	O	O
available	O	O
on	O	O
maternal	O	O
vitamin	O	O
use	O	O
during	O	O
pregnancy	O	O
for	O	O
1051	O	O
cases	O	O
and	O	O
1919	O	O
controls	O	O
from	O	O
eight	O	O
geographic	O	O
areas	O	O
in	O	O
North	O	O
America	O	O
,	O	O
Europe	O	O
,	O	O
and	O	O
Israel	O	O
.	O	O

Although	O	O
risk	O	O
estimates	O	O
varied	O	O
by	O	O
study	O	O
center	O	O
,	O	O
combined	O	O
results	O	O
suggest	O	O
that	O	O
maternal	O	O
supplementation	O	O
for	O	O
two	O	O
trimesters	O	O
may	O	O
decrease	O	O
risk	O	O
of	O	O
brain	O	O
tumor	O	O
(	O	O
odds	O	O
ratio	O	O
[	O	O
OR	O	O
]	O	O
0	O	O
.	O	O
7	O	O
,	O	O
95	O	O
%	O	O
confidence	O	O
interval	O	O
[	O	O
CI	O	O
]	O	O
0	O	O
.	O	O
5	O	O
-	O	O
0	O	O
.	O	O
9	O	O
),	O	O
with	O	O
a	O	O
trend	O	O
of	O	O
less	O	O
risk	O	O
with	O	O
longer	O	O
duration	O	O
of	O	O
use	O	O
(	O	O
p	O	O
trend	O	O
=	O	O
0	O	O
.	O	O
0007	O	O
).	O	O

The	O	O
greatest	O	O
risk	O	O
reduction	O	O
was	O	O
among	O	O
children	O	O
diagnosed	O	O
under	O	O
5	O	O
years	O	O
of	O	O
age	O	O
whose	O	O
mothers	O	O
used	O	O
supplements	O	O
during	O	O
all	O	O
three	O	O
trimesters	O	O
(	O	O
OR	O	O
0	O	O
.	O	O
5	O	O
,	O	O
CI	O	O
0	O	O
.	O	O
3	O	O
-	O	O
0	O	O
.	O	O
8	O	O
).	O	O

This	O	O
effect	O	O
did	O	O
not	O	O
vary	O	O
by	O	O
histology	O	O
and	O	O
was	O	O
seen	O	O
for	O	O
supplementation	O	O
during	O	O
pregnancy	O	O
rather	O	O
than	O	O
during	O	O
the	O	O
month	O	O
before	O	O
pregnancy	O	O
or	O	O
while	O	O
breast	O	O
feeding	O	O
.	O	O

These	O	O
findings	O	O
are	O	O
largely	O	O
driven	O	O
by	O	O
data	O	O
from	O	O
the	O	O
United	O	O
States	O	O
,	O	O
where	O	O
most	O	O
mothers	O	O
took	O	O
vitamins	O	O
.	O	O

The	O	O
proportion	O	O
of	O	O
control	O	O
mothers	O	O
who	O	O
took	O	O
vitamins	O	O
during	O	O
pregnancy	O	O
varied	O	O
tremendously	O	O
:	O	O
from	O	O
3	O	O
%	O	O
in	O	O
Israel	O	O
and	O	O
France	O	O
,	O	O
21	O	O
%	O	O
in	O	O
Italy	O	O
,	O	O
33	O	O
%	O	O
in	O	O
Canada	O	O
,	O	O
52	O	O
%	O	O
in	O	O
Spain	O	O
and	O	O
86	O	O
to	O	O
92	O	O
%	O	O
at	O	O
the	O	O
three	O	O
U	O	O
.	O	O
S	O	O
.	O	O
centers	O	O
.	O	O

The	O	O
composition	O	O
of	O	O
the	O	O
various	O	O
multivitamin	O	O
compounds	O	O
taken	O	O
also	O	O
varied	O	O
:	O	O
the	O	O
daily	O	O
dose	O	O
of	O	O
vitamin	O	O
C	O	O
ranged	O	O
from	O	O
0	O	O
to	O	O
600	O	O
mg	O	O
,	O	O
vitamin	O	O
E	O	O
ranged	O	O
from	O	O
0	O	O
to	O	O
70	O	O
mg	O	O
,	O	O
vitamin	O	O
A	O	O
ranged	O	O
from	O	O
0	O	O
to	O	O
30	O	O
,	O	O
000	O	O
IU	O	O
,	O	O
and	O	O
folate	O	O
ranged	O	O
from	O	O
0	O	O
to	O	O
2000	O	O
micrograms	O	O
.	O	O

Mothers	O	O
also	O	O
took	O	O
individual	O	O
micronutrient	O	O
supplements	O	O
(	O	O
e	O	O
.	O	O
g	O	O
.,	O	O
vitamin	O	O
C	O	O
tablets	O	O
),	O	O
but	O	O
most	O	O
mothers	O	O
who	O	O
took	O	O
these	O	O
also	O	O
took	O	O
multivitamins	O	O
,	O	O
making	O	O
it	O	O
impossible	O	O
to	O	O
determine	O	O
potential	O	O
independent	O	O
effects	O	O
of	O	O
these	O	O
micronutrients	O	O
.	O	O

PubMed	O	O
Central	O	O
:	O	O

Reproductive	O	O
Toxicity	O	O
:	O	O
Too	O	O
Much	O	O
of	O	O
a	O	O
Good	O	O
Thing	O	O
?	O	O

Pregnant	O	O
women	O	O
are	O	O
famously	O	O
exhorted	O	O
to	O	O
faithfully	O	O
take	O	O
their	O	O
daily	O	O
prenatal	O	O
vitamins	O	O
,	O	O
which	O	O
often	O	O
contain	O	O
iron	O	O
and	O	O
other	O	O
minerals	O	O
.	O	O

But	O	O
new	O	O
research	O	O
suggests	O	O
that	O	O
a	O	O
weekly	O	O
iron	O	O
supplement	O	O
coinciding	O	O
with	O	O
the	O	O
renewal	O	O
of	O	O
the	O	O
small	O	O
intestine	O	O
’	O	O
s	O	O
mucosal	O	O
lining	O	O
cells	O	O
(	O	O
where	O	O
nutrient	O	O
absorption	O	O
occurs	O	O
)	O	O
works	O	O
better	O	O
than	O	O
a	O	O
daily	O	O
supplement	O	O
and	O	O
prevents	O	O
problems	O	O
resulting	O	O
from	O	O
too	O	O
much	O	O
iron	O	O
at	O	O
the	O	O
wrong	O	O
times	O	O
.	O	O

Maternal	O	O
iron	O	O
deficiency	O	O
and	O	O
anemia	O	O
early	O	O
in	O	O
gestation	O	O
can	O	O
result	O	O
in	O	O
premature	O	O
birth	O	O
and	O	O
low	O	O
birth	O	O
weight	O	O
.	O	O

These	O	O
,	O	O
in	O	O
turn	O	O
,	O	O
can	O	O
trigger	O	O
further	O	O
problems	O	O
ranging	O	O
from	O	O
slow	O	O
physical	O	O
growth	O	O
and	O	O
motor	O	O
development	O	O
to	O	O
impaired	O	O
emotional	O	O
control	O	O
.	O	O

In	O	O
severe	O	O
cases	O	O
,	O	O
both	O	O
maternal	O	O
and	O	O
fetal	O	O
survival	O	O
can	O	O
be	O	O
threatened	O	O
at	O	O
or	O	O
near	O	O
birth	O	O
.	O	O

Thus	O	O
,	O	O
there	O	O
exists	O	O
a	O	O
near	O	O
-	O	O
global	O	O
public	O	O
health	O	O
policy	O	O
of	O	O
maternal	O	O
iron	O	O
supplementation	O	O
during	O	O
pregnancy	O	O
.	O	O

The	O	O
new	O	O
study	O	O
appears	O	O
in	O	O
the	O	O
July	O	O
2006	O	O
issue	O	O
of	O	O
Archives	O	O
of	O	O
Medical	O	O
Research	O	O
.	O	O

A	O	O
team	O	O
including	O	O
nutritionist	O	O
and	O	O
epidemiologist	O	O
Esther	O	O
Casanueva	O	O
of	O	O
the	O	O
National	O	O
Institute	O	O
of	O	O
Perinatology	O	O
Isidro	O	O
Espinosa	O	O
de	O	O
los	O	O
Reyes	O	O
(	O	O
INPerIER	O	O
)	O	O
in	O	O
Mexico	O	O
City	O	O
and	O	O
colleagues	O	O
elsewhere	O	O
in	O	O
Mexico	O	O
City	O	O
and	O	O
California	O	O
studied	O	O
116	O	O
women	O	O
receiving	O	O
prenatal	O	O
care	O	O
at	O	O
INPerIER	O	O
.	O	O

All	O	O
had	O	O
come	O	O
to	O	O
INPerIER	O	O
for	O	O
prenatal	O	O
care	O	O
by	O	O
gestational	O	O
week	O	O
20	O	O
.	O	O

None	O	O
of	O	O
the	O	O
women	O	O
were	O	O
anemic	O	O
at	O	O
that	O	O
point	O	O
,	O	O
but	O	O
66	O	O
%	O	O
had	O	O
low	O	O
levels	O	O
of	O	O
ferritin	O	O
(	O	O
the	O	O
principal	O	O
form	O	O
of	O	O
stored	O	O
iron	O	O
),	O	O
suggesting	O	O
low	O	O
iron	O	O
nutritional	O	O
status	O	O
.	O	O

Half	O	O
took	O	O
60	O	O
mg	O	O
of	O	O
iron	O	O
as	O	O
ferrous	O	O
sulfate	O	O
with	O	O
200	O	O
μg	O	O
of	O	O
folic	O	O
acid	O	O
and	O	O
1	O	O
μg	O	O
of	O	O
vitamin	O	O
B12once	O	O
a	O	O
day	O	O
;	O	O
the	O	O
others	O	O
took	O	O
double	O	O
this	O	O
dose	O	O
once	O	O
a	O	O
week	O	O
.	O	O

The	O	O
researchers	O	O
checked	O	O
the	O	O
women	O	O
’	O	O
s	O	O
levels	O	O
of	O	O
hemoglobin	O	O
(	O	O
which	O	O
transports	O	O
oxygen	O	O
)	O	O
and	O	O
ferritin	O	O
every	O	O
four	O	O
weeks	O	O
through	O	O
the	O	O
end	O	O
of	O	O
pregnancy	O	O
.	O	O

More	O	O
of	O	O
the	O	O
women	O	O
taking	O	O
the	O	O
weekly	O	O
dose	O	O
were	O	O
mildly	O	O
anemic	O	O
(	O	O
with	O	O
hemoglobin	O	O
levels	O	O
shown	O	O
not	O	O
to	O	O
carry	O	O
any	O	O
risk	O	O
for	O	O
mothers	O	O
and	O	O
infants	O	O
)	O	O
compared	O	O
with	O	O
the	O	O
women	O	O
taking	O	O
the	O	O
daily	O	O
dose	O	O
.	O	O

However	O	O
,	O	O
by	O	O
weeks	O	O
28	O	O
to	O	O
36	O	O
,	O	O
women	O	O
taking	O	O
the	O	O
daily	O	O
supplement	O	O
had	O	O
a	O	O
significantly	O	O
higher	O	O
prevalence	O	O
of	O	O
hemoconcentration	O	O
,	O	O
a	O	O
condition	O	O
defined	O	O
as	O	O
hemoglobin	O	O
levels	O	O
above	O	O
145	O	O
g	O	O
/	O	O
L	O	O
.	O	O

Ironically	O	O
,	O	O
both	O	O
early	O	O
gestational	O	O
iron	O	O
-	O	O
deficiency	O	O
anemia	O	O
and	O	O
hemoconcentration	O	O
later	O	O
in	O	O
pregnancy	O	O
increase	O	O
the	O	O
risk	O	O
of	O	O
premature	O	O
birth	O	O
and	O	O
low	O	O
birth	O	O
weight	O	O
.	O	O

Thus	B	B
,	O	O
the	O	O
researchers	O	O
suggest	O	O
that	O	O
excess	O	O
iron	O	O
supplementation	O	O
can	O	O
cause	O	O
the	O	O
same	O	O
problems	O	O
it	O	O
is	O	O
supposed	O	O
to	O	O
correct	O	O
.	O	O

Animal	O	O
studies	O	O
suggest	O	O
that	O	O
excess	O	O
iron	O	O
can	O	O
also	O	O
trigger	O	O
formation	O	O
of	O	O
free	O	O
radicals	O	O
in	O	O
the	O	O
intestinal	O	O
mucosa	O	O
and	O	O
other	O	O
tissues	O	O
,	O	O
and	O	O
that	O	O
both	O	O
iron	O	O
deficiency	O	O
and	O	O
iron	O	O
overload	O	O
can	O	O
damage	O	O
nuclear	O	O
DNA	O	O
and	O	O
mitochondrial	O	O
DNA	O	O
.	O	O

This	O	O
kind	O	O
of	O	O
damage	O	O
has	O	O
been	O	O
implicated	O	O
in	O	O
cancer	O	O
induction	O	O
.	O	O

The	O	O
intestinal	O	O
mucosa	O	O
is	O	O
renewed	O	O
every	O	O
5	O	O
to	O	O
6	O	O
days	O	O
and	O	O
will	O	O
absorb	O	O
as	O	O
much	O	O
iron	O	O
as	O	O
necessary	O	O
to	O	O
maintain	O	O
iron	O	O
balance	O	O
;	O	O
however	O	O
,	O	O
mature	O	O
cells	O	O
will	O	O
stop	O	O
absorbing	O	O
iron	O	O
entirely	O	O
if	O	O
they	O	O
are	O	O
flooded	O	O
with	O	O
it	O	O
,	O	O
even	O	O
if	O	O
there	O	O
is	O	O
an	O	O
iron	O	O
deficit	O	O
.	O	O

“	O	O
Maintaining	O	O
a	O	O
high	O	O
iron	O	O
environment	O	O
in	O	O
the	O	O
intestine	O	O
by	O	O
ingesting	O	O
significantly	O	O
more	O	O
iron	O	O
than	O	O
needed	O	O
every	O	O
day	O	O
overwhelms	O	O
this	O	O
safety	O	O
system	O	O
,”	O	O
says	O	O
coauthor	O	O
Fernando	O	O
E	O	O
.	O	O
Viteri	O	O
.	O	O

A	O	O
more	O	O
subtly	O	O
calibrated	O	O
iron	O	O
supplementation	O	O
during	O	O
pregnancy	O	O
may	O	O
be	O	O
as	O	O
effective	O	O
as	O	O
current	O	O
public	O	O
health	O	O
recommendations	O	O
,	O	O
and	O	O
perhaps	O	O
safer	O	O
.	O	O

PubMed	O	O
Central	O	O
:	O	O

Oesophageal	O	O
cancer	O	O
studies	O	O
in	O	O
the	O	O
Caspian	O	O
Littoral	O	O
of	O	O
Iran	O	O
:	O	O
results	O	O
of	O	O
a	O	O
case	O	O
-	O	O
control	O	O
study	O	O
.	O	O

Abstract	O	O
The	O	O
results	O	O
are	O	O
presented	O	O
of	O	O
a	O	O
case	O	O
-	O	O
control	O	O
study	O	O
conducted	O	O
in	O	O
the	O	O
north	O	O
of	O	O
Iran	O	O
.	O	O

The	O	O
main	O	O
aim	O	O
was	O	O
to	O	O
study	O	O
factors	O	O
identified	O	O
in	O	O
a	O	O
previous	O	O
study	O	O
as	O	O
potentially	O	O
causally	O	O
related	O	O
to	O	O
cancer	O	O
of	O	O
the	O	O
oesophagus	O	O
.	O	O

Other	O	O
tumours	O	O
(	O	O
lung	O	O
,	O	O
stomach	O	O
,	O	O
breast	O	O
,	O	O
large	O	O
bowel	O	O
,	O	O
larynx	O	O
and	O	O
pharynx	O	O
)	O	O
were	O	O
included	O	O
to	O	O
distinguish	O	O
findings	O	O
specific	O	O
for	O	O
oesophageal	O	O
cancer	O	O
from	O	O
general	O	O
characteristics	O	O
of	O	O
cancer	O	O
patients	O	O
,	O	O
due	O	O
for	O	O
example	O	O
to	O	O
ascertainment	O	O
bias	O	O
,	O	O
and	O	O
to	O	O
verify	O	O
that	O	O
expected	O	O
associations	O	O
,	O	O
such	O	O
as	O	O
between	O	O
lung	O	O
cancer	O	O
and	O	O
cigarette	O	O
smoking	O	O
,	O	O
would	O	O
emerge	O	O
under	O	O
the	O	O
prevailing	O	O
field	O	O
conditions	O	O
.	O	O

Two	O	O
controls	O	O
were	O	O
chosen	O	O
per	O	O
case	O	O
,	O	O
matched	O	O
for	O	O
village	O	O
of	O	O
residence	O	O
,	O	O
age	O	O
,	O	O
sex	O	O
and	O	O
language	O	O
group	O	O
,	O	O
Reinterviewing	O	O
was	O	O
performed	O	O
to	O	O
a	O	O
limited	O	O
extent	O	O
to	O	O
assess	O	O
the	O	O
accuracy	O	O
of	O	O
replies	O	O
to	O	O
questionnaires	O	O
.	O	O

The	O	O
following	O	O
were	O	O
found	O	O
not	O	O
to	O	O
be	O	O
associated	O	O
with	O	O
oesophageal	O	O
cancer	O	O
:	O	O
consumption	O	O
of	O	O
sheep	O	O
'	O	O
s	O	O
milk	O	O
and	O	O
yoghurt	O	O
,	O	O
sesame	O	O
oil	O	O
,	O	O
chewing	O	O
of	O	O
nass	O	O
,	O	O
making	O	O
of	O	O
carpets	O	O
,	O	O
use	O	O
of	O	O
pregnancy	O	O
diets	O	O
,	O	O
salting	O	O
and	O	O
sun	O	O
-	O	O
drying	O	O
of	O	O
meat	O	O
and	O	O
use	O	O
of	O	O
wild	O	O
spinach	O	O
.	O	O

The	O	O
use	O	O
of	O	O
opium	O	O
,	O	O
bread	O	O
and	O	O
tea	O	O
could	O	O
not	O	O
be	O	O
assessed	O	O
in	O	O
the	O	O
retrospective	O	O
framework	O	O
.	O	O

Strongly	O	O
associated	O	O
with	O	O
risk	O	O
of	O	O
oesophageal	O	O
cancer	O	O
were	O	O
low	O	O
socio	O	O
-	O	O
economic	O	O
status	O	O
and	O	O
low	O	O
intake	O	O
of	O	O
fresh	O	O
fruit	O	O
and	O	O
vegetables	O	O
.	O	O

The	O	O
two	O	O
factors	O	O
each	O	O
had	O	O
an	O	O
independent	O	O
effect	O	O
,	O	O
and	O	O
were	O	O
more	O	O
marked	O	O
for	O	O
oesophageal	O	O
cancer	O	O
than	O	O
for	O	O
the	O	O
other	O	O
tumours	O	O
.	O	O

Images	O	O
PubMed	O	O
Central	O	O
:	O	O

The	O	O
Beat	O	O
Savory	O	O
Relief	O	O
for	O	O
Arsenic	O	O
Poisoning	O	O
?	O	O

In	O	O
the	O	O
February	O	O
2008	O	O
issue	O	O
of	O	O
Food	O	O
and	O	O
Chemical	O	O
Toxicology	O	O
,	O	O
researchers	O	O
from	O	O
India	O	O
report	O	O
that	O	O
aqueous	O	O
garlic	O	O
extract	O	O
(	O	O
AGE	O	O
)	O	O
fed	O	O
to	O	O
at	O	O
-	O	O
risk	O	O
individuals	O	O
may	O	O
reduce	O	O
the	O	O
toxic	O	O
effects	O	O
of	O	O
arsenic	O	O
.	O	O

Rats	O	O
receiving	O	O
daily	O	O
doses	O	O
of	O	O
arsenic	O	O
equivalent	O	O
to	O	O
the	O	O
levels	O	O
in	O	O
groundwater	O	O
from	O	O
heavily	O	O
arsenic	O	O
-	O	O
contaminated	O	O
areas	O	O
of	O	O
the	O	O
Bengal	O	O
Basin	O	O
retained	O	O
significantly	O	O
less	O	O
of	O	O
the	O	O
element	O	O
in	O	O
blood	O	O
and	O	O
liver	O	O
and	O	O
excreted	O	O
significantly	O	O
more	O	O
in	O	O
urine	O	O
when	O	O
fed	O	O
2	O	O
mg	O	O
/	O	O
mL	O	O
AGE	O	O
.	O	O

The	O	O
researchers	O	O
believe	O	O
the	O	O
antioxidant	O	O
properties	O	O
of	O	O
garlic	O	O
,	O	O
along	O	O
with	O	O
the	O	O
chelating	O	O
efficacy	O	O
exhibited	O	O
,	O	O
led	O	O
to	O	O
the	O	O
success	O	O
of	O	O
the	O	O
treatment	O	O
.	O	O

AGE	O	O
was	O	O
also	O	O
seen	O	O
to	O	O
significantly	O	O
reduce	O	O
intracellular	O	O
reactive	O	O
oxygen	O	O
species	O	O
in	O	O
several	O	O
cell	O	O
types	O	O
.	O	O

In	O	O
Utero	O	O
Cigarette	O	O
Smoke	O	O
Exposure	O	O
and	O	O
Age	O	O
at	O	O
Menopause	O	O
It	O	O
is	O	O
well	O	O
documented	O	O
that	O	O
women	O	O
who	O	O
smoke	O	O
cigarettes	O	O
begin	O	O
menopause	O	O
earlier	O	O
than	O	O
nonsmokers	O	O
.	O	O

Using	O	O
data	O	O
from	O	O
a	O	O
U	O	O
.	O	O
S	O	O
.	O	O
national	O	O
study	O	O
on	O	O
the	O	O
health	O	O
effects	O	O
of	O	O
prenatal	O	O
diethylstilbestrol	O	O
exposure	O	O
,	O	O
a	O	O
team	O	O
of	O	O
researchers	O	O
reported	O	O
in	O	O
the	O	O
11	O	O
January	O	O
2008	O	O
advance	O	O
access	O	O
edition	O	O
of	O	O
the	O	O
American	O	O
Journal	O	O
of	O	O
Epidemiology	O	O
that	O	O
study	O	O
participants	O	O
who	O	O
had	O	O
never	O	O
smoked	O	O
cigarettes	O	O
but	O	O
had	O	O
been	O	O
prenatally	O	O
exposed	O	O
to	O	O
maternal	O	O
cigarette	O	O
smoke	O	O
experienced	O	O
earlier	O	O
-	O	O
onset	O	O
menopause	O	O
.	O	O

Moreover	O	O
,	O	O
previously	O	O
noted	O	O
associations	O	O
between	O	O
current	O	O
smoking	O	O
and	O	O
age	O	O
at	O	O
menopause	O	O
were	O	O
not	O	O
observed	O	O
among	O	O
these	O	O
women	O	O
.	O	O

Antibiotic	O	O
Resistance	O	O
Seen	O	O
in	O	O
Arctic	O	O
Wildfowl	O	O
Swedish	O	O
researchers	O	O
reported	O	O
in	O	O
the	O	O
January	O	O
